data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-01-10T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,314.0,25.0,339.0,50078.0,50417.0,2057.0,2372.0,89828.0,2671.0,-,-,142916.0,3895321.0,1073386.0,Dal totale dei positivi è stato eliminato 1 caso in quanto non paziente Covid.		,2.0,-,-,112370,30546,1784927,2110394,ITF,ITF1
2022-01-10T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,72.0,2.0,74.0,10580.0,10654.0,141.0,302.0,32296.0,645.0,-,-,43595.0,571101.0,272544.0,"Al momento, il dato relativo al valore giornaliero dei ""Casi identificati da test antigenico"" risulta uguale a 0, in quanto, pur essendo somministrati, i test rapidi risultati positivi sono tutti ritestati con tamponi processati con test molecolare. Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.   ",0.0,-,-,43595,0,541513,29588,ITF,ITF5
2022-01-10T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,382.0,34.0,416.0,28108.0,28524.0,811.0,1616.0,98700.0,1676.0,-,-,128900.0,1778493.0,1415343.0,-,2.0,-,L'Asp di Cosenza comunica 457 nuovi soggetti positivi di cui 3 fuori regione ,124345,4555,1313932,464561,ITF,ITF6
2022-01-10T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1085.0,77.0,1162.0,163766.0,164928.0,7169.0,13107.0,529033.0,8601.0,-,-,702562.0,10395858.0,4041263.0,-,12.0,-,"a seguito delle verifiche quotidiane si evince che 5 decessi regiastrati oggi, risalgono ad un periodo compreso tra il 04/01 e il 07/01 2022",690974,11588,6905147,3490711,ITF,ITF3
2022-01-10T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,2043.0,151.0,2194.0,209905.0,212099.0,12244.0,14194.0,464625.0,14394.0,-,-,691118.0,12151307.0,2453270.0,"Sono stati eliminati 7 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",9.0,-,-,608761,82357,7543440,4607867,ITH,ITH5
2022-01-10T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,354.0,41.0,395.0,34484.0,34879.0,928.0,1601.0,143990.0,4286.0,-,-,183155.0,4712429.0,989190.0,Il totale dei casi positivi è stato ridotto di 3 a seguito di 2 tamponi molecolari negativi dopo test antigenico positivo (2 casi relativi alla provincia di PN) e a seguito di 1 test positivo rimosso dopo revisione del caso (1 caso relativo alla provincia di UD).		,4.0,-,-,147977,35178,2719597,1992832,ITH,ITH4
2022-01-10T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1518.0,197.0,1715.0,170046.0,171761.0,7270.0,9440.0,439004.0,9380.0,-,-,620145.0,13770299.0,5114826.0,-,18.0,-,-,578634,41511,7160602,6609697,ITI,ITI4
2022-01-10T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,697.0,43.0,740.0,15823.0,16563.0,-249.0,2204.0,163466.0,4667.0,-,-,184696.0,3707817.0,1077232.0,"Si comunica che dalla data odierna per la definizione di caso vengono presi in considerazione anche i casi confermati da test antigenico (Ordinanza del Presidente della Regione Liguria n.1/2022). In considerazione della retroattività a 21 giorni dalla data di vigenza della sopraccitata ordinanza, nel totale casi confermati riportata in data odierna sono stati considerati i casi positivi al test antigenico eseguito nel periodo 20/12/21-9/1/22.  ",0.0,-," L'incremento odierno dei casi positivi è pari a 2204, . L'incremento sarebbe pari a 17858 sulla base dell'ordinanza del Presidente della Regione Liguria n.1/2022 che considera  in aggiunta alla positività al test molecolare quella ottenuta con test antigenico rapido a far data dal 20/12/2021. Pertanto sono stati recuperati retroattivamente tali dati. Inoltre, si segnalano 2026 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ",167697,16999,2059439,1648378,ITC,ITC3
2022-01-10T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,2999.0,246.0,3245.0,515967.0,519212.0,10084.0,17581.0,1000102.0,35464.0,-,-,1554778.0,26523376.0,7094127.0,-,8.0,-,-,1089237,465541,13496188,13027188,ITC,ITC4
2022-01-10T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,247.0,57.0,304.0,10584.0,10888.0,65.0,879.0,147109.0,3286.0,-,-,161283.0,2132157.0,1270552.0,-,3.0,-,-,161283,0,1704451,427706,ITI,ITI3
2022-01-10T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,28.0,2.0,30.0,4662.0,4692.0,380.0,393.0,14987.0,512.0,-,-,20191.0,338004.0,303745.0,-,0.0,-,-,19182,1009,318899,19105,ITF,ITF2
2022-01-10T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,79.0,18.0,97.0,11635.0,11732.0,747.0,1135.0,99176.0,1322.0,-,-,112230.0,3108131.0,573058.0,1135 nuovi positivi di cui 28 test antigenici confermati da test molecolare e 960 test antigenici.,2.0,-,-,81557,30673,792850,2315281,ITH,ITH1
2022-01-10T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,110.0,27.0,137.0,20985.0,21122.0,885.0,1164.0,57355.0,1433.0,-,-,79910.0,1963034.0,484784.0,-,1.0,-,-,39660,40250,793328,1169706,ITH,ITH2
2022-01-10T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1845.0,140.0,1985.0,142436.0,144421.0,3023.0,8571.0,448998.0,12178.0,-,-,605597.0,11996694.0,3233363.0,-,7.0,-,-,414366,191231,4261019,7735675,ITC,ITC1
2022-01-10T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,444.0,45.0,489.0,63792.0,64281.0,1951.0,2813.0,284891.0,7024.0,-,-,356196.0,6341935.0,1820805.0,-,8.0,-,-,339592,16604,3459958,2881977,ITF,ITF4
2022-01-10T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,191.0,27.0,218.0,16466.0,16684.0,1503.0,1792.0,80832.0,1748.0,-,-,99264.0,2841637.0,1288082.0,-,4.0,-,Si segnala il decesso dei paz.:  - 1 uomo 63 aa Residente nella Provincia di Oristano  - 1 donna 91 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 92 aa Residente nella Provincia del Sud Sardegna  - 1 residente in Provincia di Nuoro,99160,104,1555576,1286061,ITG,ITG2
2022-01-10T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,1160.0,143.0,1303.0,117337.0,118640.0,6863.0,7803.0,330808.0,7705.0,-,-,457153.0,8849212.0,3311181.0,DECEDUTI: N. 1 IL 10/01/22 - N. 7 IL 09/01/22 - N. 14 IL 08/01/22 - N. 1 IL 09/11/21,15.0,-,-,428094,29059,3995179,4854033,ITG,ITG1
2022-01-10T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,1084.0,113.0,1197.0,172700.0,173897.0,-1151.0,5790.0,323160.0,7669.0,-,-,504726.0,9675367.0,3830290.0,-,5.0,-,-,411241,93485,5644736,4030631,ITI,ITI1
2022-01-10T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,205.0,11.0,216.0,33639.0,33855.0,-118.0,1063.0,78704.0,1530.0,-,-,114089.0,3075686.0,575086.0,Si fa presente che 12 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. ,1.0,-,-,92591,21498,1388378,1687308,ITI,ITI2
2022-01-10T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,46.0,6.0,52.0,5097.0,5149.0,275.0,450.0,14954.0,491.0,-,-,20594.0,382844.0,117222.0,-,0.0,-,-,14520,6074,129136,253708,ITC,ITC2
2022-01-10T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1437.0,201.0,1638.0,188561.0,190199.0,5740.0,7492.0,568464.0,12583.0,-,-,771246.0,20561250.0,2517564.0,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  11 dimessi da TI  invece del n. 9 effettivi che include anche i negativizzati.,13.0,-,-,621755,149491,8516970,12044280,ITH,ITH3
