data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-05-12T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,222.0,8.0,230.0,1318.0,1548.0,-61.0,8.0,1197.0,370.0,-,-,3115.0,50295.0,35241.0,-,-,-,-
2020-05-12T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,47.0,1.0,48.0,92.0,140.0,-2.0,1.0,220.0,27.0,-,-,387.0,19100.0,18608.0,-,-,-,-
2020-05-12T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,65.0,1.0,66.0,502.0,568.0,0.0,4.0,477.0,93.0,-,-,1138.0,48420.0,46593.0,-,-,-,-
2020-05-12T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,414.0,20.0,434.0,1443.0,1877.0,-32.0,13.0,2345.0,393.0,-,-,4615.0,121253.0,55406.0,-,-,-,-
2020-05-12T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,1384.0,136.0,1520.0,5281.0,6801.0,-239.0,53.0,16243.0,3885.0,-,-,26929.0,239178.0,153074.0,-,-,-,-
2020-05-12T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,96.0,2.0,98.0,703.0,801.0,-29.0,10.0,2034.0,313.0,-,-,3148.0,93051.0,58395.0,-,-,-,-
2020-05-12T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1258.0,84.0,1342.0,2931.0,4273.0,-21.0,22.0,2373.0,566.0,-,-,7212.0,185085.0,147010.0,-,-,-,-
2020-05-12T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,447.0,35.0,482.0,2297.0,2779.0,-65.0,31.0,4783.0,1301.0,-,-,8863.0,70159.0,42200.0,-,-,-,-
2020-05-12T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,5222.0,322.0,5544.0,25131.0,30675.0,264.0,1033.0,37113.0,15116.0,-,-,82904.0,513244.0,305152.0,dc-IT-0026,-,-,-
2020-05-12T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,230.0,24.0,254.0,2954.0,3208.0,-19.0,25.0,2391.0,969.0,-,-,6568.0,79414.0,51176.0,-,-,-,-
2020-05-12T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,13.0,1.0,14.0,212.0,226.0,-3.0,3.0,138.0,22.0,-,-,386.0,9981.0,9582.0,-,-,-,-
2020-05-12T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,56.0,7.0,63.0,374.0,437.0,-10.0,0.0,1845.0,290.0,-,-,2572.0,50381.0,22731.0,-,-,-,-
2020-05-12T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,80.0,9.0,89.0,578.0,667.0,-68.0,6.0,3191.0,445.0,-,-,4303.0,55334.0,33082.0,-,-,-,-
2020-05-12T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1900.0,136.0,2036.0,11148.0,13184.0,-154.0,113.0,12277.0,3428.0,-,-,28889.0,218071.0,149386.0,-,-,-,-
2020-05-12T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,334.0,31.0,365.0,2056.0,2421.0,-123.0,10.0,1460.0,456.0,-,-,4337.0,81492.0,57060.0,-,-,-,-
2020-05-12T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,77.0,11.0,88.0,418.0,506.0,-5.0,1.0,718.0,120.0,-,-,1344.0,35476.0,31351.0,-,-,-,-
2020-05-12T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,234.0,15.0,249.0,1662.0,1911.0,-151.0,4.0,1171.0,261.0,-,-,3343.0,105017.0,94034.0,-,-,-,-
2020-05-12T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,307.0,72.0,379.0,3462.0,3841.0,-232.0,15.0,5002.0,959.0,-,-,9802.0,184851.0,136285.0,-,-,-,-
2020-05-12T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,41.0,4.0,45.0,64.0,109.0,1.0,7.0,1239.0,71.0,-,-,1419.0,49249.0,34207.0,-,-,-,-
2020-05-12T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,45.0,0.0,45.0,59.0,104.0,-3.0,2.0,916.0,140.0,-,-,1160.0,10415.0,7956.0,-,-,-,-
2020-05-12T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,393.0,33.0,426.0,4764.0,5190.0,-270.0,41.0,11906.0,1686.0,-,-,18782.0,454189.0,253374.0,-,-,-,-
