data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-02-16T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,489.0,22.0,511.0,89098.0,89609.0,-17966.0,1563.0,155545.0,2894.0,-,-,248048.0,4861403.0,1155164.0,"Dal totale casi positivi è stato eliminato un caso in quanto duplicato. Dei decessi comunicati in data odierna, 4 decessi sono avvenuti nei giorni scorsi.",2.0,-,-,150833,97215,2015923,2845480,ITF,ITF1
2022-02-16T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,90.0,3.0,93.0,19758.0,19851.0,-68.0,772.0,56419.0,725.0,-,-,76995.0,768836.0,299864.0,"Il numero totale dei decessi ne comprende n. 26 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata. ",0.0,-,-,56645,20350,606036,162800,ITF,ITF5
2022-02-16T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,359.0,26.0,385.0,46780.0,47165.0,395.0,1908.0,148186.0,2017.0,-,-,197368.0,2172176.0,1673334.0,-,3.0,-,-,158587,38781,1463004,709172,ITF,ITF6
2022-02-16T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1115.0,69.0,1184.0,163083.0,164267.0,-3913.0,5813.0,982444.0,9594.0,-,-,1156305.0,13324458.0,4521695.0,-,8.0,-,"a seguito delle verifiche quotidiane si evince che 3 decessi registrati oggi, risalgono ad un periodo compreso tra il 3/11/2021 e il 13/02/2022",836688,319617,7906922,5417536,ITF,ITF3
2022-02-16T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,1931.0,105.0,2036.0,69920.0,71956.0,-3504.0,3991.0,1066539.0,15640.0,-,-,1154135.0,14266486.0,2613904.0,"Sono stati eliminati 5 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",9.0,-,-,837989,316146,8339518,5926968,ITH,ITH5
2022-02-16T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,369.0,25.0,394.0,27979.0,28373.0,-4009.0,1198.0,266475.0,4675.0,-,-,299523.0,5624529.0,1075762.0,"Il totale dei casi positivi è stato ridotto di 42 a seguito di 1 tampone molecolare negativo dopo test antigenico positivo (caso relativo alla provincia di UD) e a seguito di 41 test positivi rimossi dopo revisione dei casi (34 casi relativi alla provincia di PN, 3 casi relativi alla provincia di GO, 2 casi relativi alla provincia di TS, 1 caso relativo alla provincia di UD e 1 caso Fuori Regione).		",1.0,-,-,179438,120085,3012254,2612275,ITH,ITH4
2022-02-16T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1844.0,166.0,2010.0,219791.0,221801.0,-10787.0,6531.0,783160.0,10222.0,-,-,1015183.0,17125933.0,5341769.0,-,6.0,-,-,806140,209043,7948942,9176991,ITI,ITI4
2022-02-16T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,519.0,26.0,545.0,20622.0,21167.0,-1013.0,1342.0,305856.0,5031.0,-,-,332054.0,4651058.0,1215446.0,"Si precisa che nel flusso informativo degli ospedalizzati in Area Medica e Terapia Intensiva sono conteggiati tutti i pazienti SARS-CoV2 positivi ricoverati sia per patologia Covid-19 correlata sia per altre causa. Inoltre, si fa presente che i pazienti attualmente ospedalizzati per patologia non Covid-19 correlata ammontano a circa il 30% del totale degli ospedalizzati positivi per SARS-CoV2.",2.0,-,*di cui  8788 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,210211,121843,2247608,2403450,ITC,ITC3
2022-02-16T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1756.0,162.0,1918.0,160364.0,162282.0,-857.0,5964.0,2077638.0,38127.0,-,-,2278047.0,32259246.0,7747107.0,-,3.0,-,-,1308029,970018,14838880,17420366,ITC,ITC4
2022-02-16T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,315.0,34.0,349.0,24209.0,24558.0,48.0,2204.0,281004.0,3526.0,-,-,309088.0,2659298.0,1688601.0,-,0.0,-,-,198927,110161,1888578,770720,ITI,ITI3
