data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-12-26T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,144.0,21.0,165.0,8940.0,9105.0,167.0,225.0,84883.0,2629.0,-,-,96617.0,3356992.0,987869.0,-,3.0,-,-,96617,0,1698855,1658137,ITF,ITF1
2021-12-26T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,46.0,1.0,47.0,2687.0,2734.0,29.0,32.0,30813.0,630.0,-,-,34177.0,534784.0,259685.0,"Il dato relativo al valore giornaliero dei ""Casi identificati da test antigenico"" risulta uguale a 0, in quanto, pur essendo somministrati, i test rapidi risultati positivi sono tutti ritestati con tamponi processati con test molecolare. Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.   ",1.0,-,-,34177,0,507232,27552,ITF,ITF5
2021-12-26T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,269.0,29.0,298.0,10616.0,10914.0,142.0,321.0,92427.0,1583.0,-,-,104924.0,1609030.0,1314787.0,"L' Asp di Vibo comunica:"" Nel setting fuori regione si registrano  1 nuovi caso a domicilio"".		",3.0,-,-,104416,508,1239900,369130,ITF,ITF6
2021-12-26T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,493.0,29.0,522.0,38201.0,38723.0,455.0,1594.0,490779.0,8407.0,-,-,537909.0,8958077.0,3823000.0,-,3.0,-,-,526321,11588,6281869,2676208,ITF,ITF3
2021-12-26T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,1187.0,107.0,1294.0,53528.0,54822.0,1996.0,2921.0,439691.0,14146.0,-,-,508659.0,11421614.0,2365852.0,"In seguito a verifica sui dati comunicati nei giorni passati é stato eliminato 1 deceduto dalla provincia di Bologna, inserito erroneamente.",6.0,-,-,508107,552,7154788,4266826,ITH,ITH5
2021-12-26T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,280.0,29.0,309.0,8671.0,8980.0,109.0,246.0,135762.0,4183.0,-,-,148925.0,4417407.0,951267.0,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di PN).		,5.0,-,-,129566,19359,2607275,1810132,ITH,ITH4
2021-12-26T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,963.0,134.0,1097.0,50460.0,51557.0,2781.0,3665.0,417711.0,9217.0,-,-,478485.0,12493278.0,5050933.0,-,6.0,-,-,466271,12214,6764529,5728749,ITI,ITI4
2021-12-26T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,470.0,41.0,511.0,9760.0,10271.0,383.0,643.0,126786.0,4553.0,-,-,141610.0,3442593.0,1026329.0,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,4.0,-,*di cui 430 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,141610,0,1958496,1484097,ITC,ITC3
2021-12-26T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1439.0,180.0,1619.0,118368.0,119987.0,3306.0,4581.0,915271.0,34940.0,-,-,1070198.0,24002302.0,6643739.0,-,14.0,-,-,922683,147515,12769240,11233062,ITC,ITC4
2021-12-26T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,203.0,38.0,241.0,6585.0,6826.0,-42.0,385.0,128415.0,3216.0,-,-,138457.0,1943162.0,1130580.0,-,4.0,-,-,138457,0,1610315,332847,ITI,ITI3
2021-12-26T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,15.0,2.0,17.0,516.0,533.0,92.0,96.0,14800.0,509.0,-,-,15842.0,314045.0,279765.0,-,0.0,-,casi confernati da test antigenico è a zero in quanto confermiamo tutti i casi positivi con test molecolare,15842,0,301015,13030,ITF,ITF2
2021-12-26T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,77.0,19.0,96.0,4512.0,4608.0,-656.0,113.0,92381.0,1298.0,-,-,98287.0,2941600.0,558209.0,113 nuovi positivi di cui 2 test antigenici confermati da test molecolare e 97 test antigenici. ,1.0,-,113 nuovi positivi di cui 2 test antigenici confermati da test molecolare e 97 test antigenici.,79398,18889,772460,2169140,ITH,ITH1
2021-12-26T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,91.0,20.0,111.0,3771.0,3882.0,109.0,139.0,53049.0,1416.0,-,-,58347.0,1780251.0,446373.0,-,0.0,-,-,37333,21014,772386,1007865,ITH,ITH2
2021-12-26T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,995.0,86.0,1081.0,37839.0,38920.0,768.0,1523.0,398621.0,11997.0,-,-,449538.0,10949368.0,2966663.0,-,9.0,-,-,391511,58027,4090694,6858674,ITC,ITC1
2021-12-26T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,171.0,22.0,193.0,11450.0,11643.0,779.0,883.0,274949.0,6954.0,-,-,293546.0,5416748.0,1683661.0,-,0.0,-,-,291733,1813,3255050,2161698,ITF,ITF4
2021-12-26T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,128.0,12.0,140.0,5169.0,5309.0,227.0,244.0,77569.0,1720.0,-,-,84598.0,2607465.0,1224776.0,-,1.0,-,Si segnala il decesso dei paz.:  - 1 uomo 80 aa Residente nella Provincia del Sud Sardegna,84494,104,1477115,1130350,ITG,ITG2
2021-12-26T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,633.0,77.0,710.0,27819.0,28529.0,1454.0,1727.0,318453.0,7427.0,-,-,354409.0,8164336.0,2942765.0,DECEDUTI: N. 2 IL 25/12/21 - N. 5 IL 24/12/21 - N. 2 IL 23/12/21 - N. 1 IL 22/12/21,10.0,-,-,354409,0,3748632,4415704,ITG,ITG1
2021-12-26T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,443.0,72.0,515.0,29475.0,29990.0,2786.0,3075.0,296777.0,7516.0,-,-,334283.0,8861940.0,3575921.0,-,2.0,-,-,327554,6729,5342776,3519164,ITI,ITI1
2021-12-26T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,82.0,9.0,91.0,7530.0,7621.0,213.0,348.0,66975.0,1501.0,-,-,76097.0,2790185.0,492446.0,-,1.0,-,-,76097,0,1321892,1468293,ITI,ITI2
2021-12-26T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,30.0,1.0,31.0,1215.0,1246.0,22.0,29.0,13238.0,487.0,-,-,14971.0,343629.0,105922.0,-,0.0,-,-,13021,1950,123835,219794,ITC,ITC2
2021-12-26T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1061.0,160.0,1221.0,69418.0,70639.0,1253.0,2093.0,524513.0,12282.0,-,-,607434.0,19006349.0,2433346.0,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato 10 dimessi da TI  invece del n. 8 effettivi che include anche i negativizzati.,12.0,-,-,568749,38685,8175825,10830524,ITH,ITH3
