data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-07-01T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,24.0,1.0,25.0,859.0,884.0,9.0,50.0,71478.0,2512.0,-,-,74874.0,1702893.0,691572.0,Dal totale dei positivi sono stati eliminati 3 casi in quanto già segnalati da altra regione.,0.0,-,-,74874,0,1192197,510696,ITF,ITF1
2021-07-01T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,15.0,0.0,15.0,648.0,663.0,6.0,16.0,25711.0,590.0,-,-,26964.0,393936.0,211068.0," Il numero totale dei decessi ne comprende n. 22 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,26964,0,376330,17606,ITF,ITF5
2021-07-01T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,59.0,6.0,65.0,4909.0,4974.0,-127.0,27.0,62787.0,1228.0,-,-,68989.0,934639.0,856566.0,-,1.0,-,-,68975,14,873643,60996,ITF,ITF6
2021-07-01T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,217.0,19.0,236.0,7625.0,7861.0,-262.0,107.0,409074.0,7484.0,-,-,424419.0,5300961.0,3274587.0,-,0.0,-,-,412831,11588,4598005,702956,ITF,ITF3
2021-07-01T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,179.0,24.0,203.0,2654.0,2857.0,-93.0,61.0,370769.0,13262.0,-,-,386888.0,6740587.0,1910485.0,-,1.0,-,-,386567,321,5006248,1734339,ITH,ITH5
2021-07-01T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,8.0,0.0,8.0,184.0,192.0,0.0,15.0,102976.0,3789.0,-,-,106957.0,2163140.0,682803.0,-,0.0,-,"Si segnala, fra i casi odierni, la presenza di 5 migranti in provincia di Trieste		",92476,14481,1801890,361250,ITH,ITH4
2021-07-01T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,181.0,47.0,228.0,2800.0,3028.0,-40.0,72.0,334670.0,8339.0,-,-,346037.0,7648335.0,4452477.0,-,0.0,-,-,337501,8536,4965107,2683228,ITI,ITI4
2021-07-01T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,16.0,6.0,22.0,107.0,129.0,-17.0,12.0,98965.0,4351.0,-,-,103445.0,1765394.0,686561.0,-,0.0,-,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,103445,0,1377692,387702,ITC,ITC3
2021-07-01T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,201.0,49.0,250.0,10192.0,10442.0,-32.0,136.0,797737.0,33782.0,-,-,841961.0,11624979.0,4616536.0,-,1.0,-,-,787842,54119,9406322,2218657,ITC,ITC4
2021-07-01T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,12.0,3.0,15.0,1268.0,1283.0,-4.0,46.0,99367.0,3036.0,-,-,103686.0,1303084.0,764026.0,-,0.0,-,-,103686,0,1160797,142287,ITI,ITI3
2021-07-01T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,4.0,0.0,4.0,61.0,65.0,-12.0,1.0,13164.0,491.0,-,-,13720.0,241440.0,208150.0,-,0.0,-,-,13720,0,228410,13030,ITF,ITF2
2021-07-01T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,7.0,2.0,9.0,128.0,137.0,-26.0,14.0,71998.0,1180.0,-,-,73315.0,1641818.0,427817.0,14 nuovi positivi di cui 7 test antigenici confermati da test molecolare ,0.0,-,-,60083,13232,595861,1045957,ITH,ITH1
2021-07-01T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,4.0,0.0,4.0,58.0,62.0,0.0,5.0,44351.0,1362.0,-,-,45775.0,869457.0,233282.0,-,0.0,-,-,32786,12989,681504,187953,ITH,ITH2
2021-07-01T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,145.0,11.0,156.0,629.0,785.0,-49.0,20.0,350463.0,11696.0,-,-,362944.0,5013035.0,1985566.0,-,1.0,-,-,344220,18724,3065291,1947744,ITC,ITC1
2021-07-01T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,119.0,11.0,130.0,2597.0,2727.0,-211.0,40.0,244012.0,6642.0,-,-,253381.0,2682225.0,1239521.0,-,0.0,-,-,252479,902,2396759,285466,ITF,ITF4
2021-07-01T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,43.0,2.0,45.0,2270.0,2315.0,-1.0,10.0,53440.0,1491.0,-,-,57246.0,1386259.0,808407.0,-,0.0,-,-,57229,17,965500,420759,ITG,ITG2
2021-07-01T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,151.0,18.0,169.0,3716.0,3885.0,-146.0,137.0,221974.0,5974.0,-,-,231833.0,4914973.0,1863365.0,-,0.0,-,-,231833,0,2648862,2266111,ITG,ITG1
2021-07-01T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,86.0,23.0,109.0,1635.0,1744.0,-66.0,53.0,235713.0,6870.0,-,-,244327.0,5152512.0,2366108.0,-,2.0,-,-,240833,3494,3872576,1279936,ITI,ITI1
2021-07-01T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,15.0,1.0,16.0,699.0,715.0,-12.0,3.0,54722.0,1419.0,-,-,56856.0,1464397.0,392084.0,"Si fa presente che 1 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",0.0,-,-,56856,0,973620,490777,ITI,ITI2
2021-07-01T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,1.0,0.0,1.0,35.0,36.0,1.0,2.0,11184.0,473.0,-,-,11693.0,140373.0,66580.0,-,0.0,-,-,11019,674,100711,39662,ITC,ITC2
2021-07-01T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,45.0,6.0,51.0,4523.0,4574.0,-1.0,55.0,409288.0,11616.0,-,-,425478.0,8687243.0,1825833.0,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  2 dimessi da TI  invece del n. 3 effettivi che include anche i negativizzati.  ,1.0,-,-,413574,11904,5666296,3020947,ITH,ITH3
