data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-05-31T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,137.0,13.0,150.0,5343.0,5493.0,-66.0,15.0,66065.0,2482.0,-,-,74040.0,1578759.0,658488.0,-,1.0,-,-,74040,0,1116297,462462,ITF,ITF1
2021-05-31T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,57.0,1.0,58.0,3711.0,3769.0,-31.0,6.0,21968.0,579.0,-,-,26316.0,372841.0,202889.0,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 22 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA.",0.0,-,-,26316,0,356980,15861,ITF,ITF5
2021-05-31T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,240.0,17.0,257.0,9481.0,9738.0,-261.0,57.0,56027.0,1167.0,-,-,66932.0,867513.0,797522.0,-,2.0,-,-,66919,13,822984,44529,ITF,ITF6
2021-05-31T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,703.0,62.0,765.0,65914.0,66679.0,-675.0,284.0,345384.0,7206.0,-,-,419269.0,4920198.0,3169178.0,-,5.0,-,-,407681,11588,4365347,554851,ITF,ITF3
2021-05-31T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,530.0,100.0,630.0,14643.0,15273.0,-489.0,188.0,355420.0,13186.0,-,-,383879.0,6251675.0,1863767.0,"Sono stati eliminati 1 casi, positivi a test antigenico ma non confermati da tampone molecolare. Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",3.0,-,-,383564,315,4769858,1481817,ITH,ITH5
2021-05-31T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,38.0,5.0,43.0,4869.0,4912.0,-4.0,8.0,98307.0,3787.0,-,-,107006.0,2026264.0,687595.0,-,0.0,-,-,92305,14701,1712541,313723,ITH,ITH4
2021-05-31T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,929.0,146.0,1075.0,17695.0,18770.0,-1045.0,251.0,315078.0,8175.0,-,-,342023.0,6984810.0,4322354.0,-,4.0,-,-,333654,8369,4701739,2283071,ITI,ITI4
2021-05-31T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,129.0,30.0,159.0,994.0,1153.0,-23.0,43.0,97285.0,4323.0,-,-,102761.0,1615207.0,642315.0,-,0.0,-,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,102761,0,1291718,323489,ITC,ITC3
2021-05-31T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1051.0,234.0,1285.0,30212.0,31497.0,-566.0,132.0,770009.0,33611.0,-,-,835117.0,10675224.0,4260103.0,-,6.0,-,-,782316,52801,8891911,1783313,ITC,ITC4
2021-05-31T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,110.0,27.0,137.0,3697.0,3834.0,-102.0,50.0,95833.0,3015.0,-,-,102682.0,1236664.0,731956.0,-,0.0,-,-,102682,0,1104114,132550,ITI,ITI3
