data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-12-16T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,124.0,16.0,140.0,5943.0,6083.0,292.0,506.0,83336.0,2613.0,-,-,92032.0,3165312.0,959660.0,-,4.0,-,-,92032,0,1650449,1514863,ITF,ITF1
2021-12-16T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,30.0,1.0,31.0,1592.0,1623.0,83.0,125.0,30407.0,627.0,-,-,32657.0,519796.0,254533.0,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.  ",0.0,-,-,32657,0,492908,26888,ITF,ITF5
2021-12-16T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,204.0,20.0,224.0,7335.0,7559.0,517.0,929.0,89973.0,1536.0,-,-,99068.0,1528341.0,1262832.0,-,2.0,-,"L'Asp di Cosenza comunica : "" Oggi si registrano 447 nuovi casi su 2027 test effettuati;  nel totale dei test è compreso anche l'esito di 425 tamponi, di cui 238 positivi,  processati ieri e registrati oggi per problemi informatici occorsi nella  giornata di ieri 																									",98816,252,1200819,327522,ITF,ITF6
2021-12-16T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,395.0,26.0,421.0,22610.0,23031.0,406.0,1770.0,479630.0,8319.0,-,-,510980.0,8482001.0,3763176.0,-,3.0,-,-,499392,11588,6067954,2414047,ITF,ITF3
2021-12-16T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,990.0,106.0,1096.0,36030.0,37126.0,1031.0,2077.0,431132.0,13961.0,-,-,482219.0,11050313.0,2316846.0,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",10.0,-,-,481755,464,6934886,4115427,ITH,ITH5
2021-12-16T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,289.0,32.0,321.0,7813.0,8134.0,175.0,914.0,129348.0,4105.0,-,-,141587.0,4208070.0,932144.0,Il totale dei casi positivi è stato ridotto di 3 a seguito di 1 test antigenico non confermato dal successivo tampone molecolare (caso relativo alla provincia di TS) e a seguito di 2 test positivi rimossi dopo revisione dei casi (1 caso relativo alla provincia di TS e 1 caso relativo alla provincia di GO).		,5.0,-,-,123349,18238,2535407,1672663,ITH,ITH4
2021-12-16T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,805.0,111.0,916.0,32557.0,33473.0,1805.0,2652.0,408227.0,9114.0,-,-,450814.0,11881645.0,5020346.0,-,5.0,-,-,439171,11643,6547502,5334143,ITI,ITI4
2021-12-16T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,315.0,31.0,346.0,7002.0,7348.0,447.0,1011.0,119666.0,4507.0,-,-,131521.0,3266546.0,996674.0,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,4.0,-,*di cui 247 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,131521,0,1897040,1369506,ITC,ITC3
2021-12-16T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1185.0,146.0,1331.0,54597.0,55928.0,3293.0,5304.0,890159.0,34668.0,-,-,980755.0,22461656.0,6385698.0,-,9.0,-,-,880721,100034,12390037,10071619,ITC,ITC4
2021-12-16T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,151.0,35.0,186.0,6204.0,6390.0,104.0,753.0,121780.0,3179.0,-,-,131349.0,1856108.0,1072470.0,-,2.0,-,-,131349,0,1560639,295469,ITI,ITI3
2021-12-16T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,7.0,4.0,11.0,183.0,194.0,7.0,10.0,14727.0,507.0,-,-,15428.0,308569.0,274368.0,-,0.0,-,-,15428,0,295539,13030,ITF,ITF2
2021-12-16T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,80.0,18.0,98.0,6372.0,6470.0,53.0,442.0,87590.0,1280.0,-,-,95340.0,2818527.0,548834.0,"442 nuovi positivi di cui 2 test antigenici confermati da test molecolare e 236 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 235 positivi a test antigenico comunicati",1.0,-,"442 nuovi positivi di cui 2 test antigenici confermati da test molecolare e 236 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 235 positivi a test antigenico comunicati",78159,17181,755931,2062596,ITH,ITH1
2021-12-16T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,91.0,19.0,110.0,2820.0,2930.0,104.0,266.0,51059.0,1402.0,-,-,55391.0,1685490.0,439902.0,-,0.0,-,-,36397,18994,761867,923623,ITH,ITH2
2021-12-16T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,624.0,53.0,677.0,21047.0,21724.0,1224.0,2197.0,387190.0,11938.0,-,-,420852.0,10328243.0,2859769.0,-,5.0,-,-,380085,40767,3980961,6347282,ITC,ITC1
2021-12-16T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,126.0,27.0,153.0,5961.0,6114.0,259.0,596.0,272273.0,6932.0,-,-,285319.0,5124532.0,1649666.0,-,3.0,-,-,283903,1416,3173336,1951196,ITF,ITF4
2021-12-16T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,118.0,7.0,125.0,3506.0,3631.0,170.0,294.0,76262.0,1711.0,-,-,81604.0,2500167.0,1191228.0,-,0.0,-,-,81500,104,1434887,1065280,ITG,ITG2
2021-12-16T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,460.0,52.0,512.0,17681.0,18193.0,674.0,1346.0,312884.0,7318.0,-,-,338395.0,7846522.0,2851481.0,DECEDUTI: N. 2 IL 15/12/21 - N. 8 IL 14/12/21 - N. 1 IL 12/12/21,6.0,-,-,338395,0,3656133,4190389,ITG,ITG1
2021-12-16T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,319.0,52.0,371.0,14029.0,14400.0,667.0,1222.0,291590.0,7475.0,-,-,313465.0,8465393.0,3462522.0,-,7.0,-,-,307573,5892,5200717,3264676,ITI,ITI1
2021-12-16T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,48.0,9.0,57.0,2812.0,2869.0,166.0,260.0,65713.0,1497.0,-,-,70079.0,2637835.0,483160.0,"Si fa presente che due dei ricoveri NON UTI, non rientrano nei codici disciplina covid e pertanto vengono collocati in Altra Struttura.",2.0,-,-,70079,0,1285376,1352459,ITI,ITI2
2021-12-16T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,18.0,2.0,20.0,752.0,772.0,-38.0,52.0,12801.0,487.0,-,-,14060.0,322203.0,101980.0,-,1.0,-,-,12601,1459,121271,200932,ITC,ITC2
2021-12-16T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,959.0,150.0,1109.0,52829.0,53938.0,838.0,3383.0,499202.0,12125.0,-,-,565265.0,17978267.0,2382472.0,-,32.0,-,-,540617,24648,7946921,10031346,ITH,ITH3
