data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-07-07T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,23.0,1.0,24.0,845.0,869.0,-5.0,35.0,71643.0,2512.0,-,-,75024.0,1728746.0,699219.0,-,0.0,-,-,75024,0,1205103,523643,ITF,ITF1
2021-07-07T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,16.0,0.0,16.0,637.0,653.0,-32.0,12.0,25761.0,591.0,-,-,27005.0,396927.0,212197.0," Il numero totale dei decessi ne comprende n. 22 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,27005,0,378948,17979,ITF,ITF5
2021-07-07T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,53.0,4.0,57.0,2541.0,2598.0,-47.0,38.0,65327.0,1232.0,-,-,69157.0,945588.0,865983.0,-,0.0,-,-,69143,14,881074,64514,ITF,ITF6
2021-07-07T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,218.0,17.0,235.0,7055.0,7290.0,-206.0,208.0,410335.0,7525.0,-,-,425150.0,5366514.0,3285000.0,-,2.0,-,-,413562,11588,4632044,734470,ITF,ITF3
2021-07-07T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,160.0,18.0,178.0,2029.0,2207.0,-113.0,62.0,371748.0,13264.0,-,-,387219.0,6833676.0,1918254.0,-,0.0,-,-,386898,321,5044567,1789109,ITH,ITH5
2021-07-07T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,6.0,1.0,7.0,190.0,197.0,4.0,22.0,103047.0,3789.0,-,-,107033.0,2184292.0,686760.0,-,0.0,-,"Si segnala, fra i casi odierni, la presenza di 5 migranti in provincia di Trieste		",92542,14491,1817563,366729,ITH,ITH4
2021-07-07T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,144.0,29.0,173.0,2093.0,2266.0,-150.0,104.0,335883.0,8365.0,-,-,346514.0,7776357.0,4470762.0,-,0.0,-,-,337958,8556,5010316,2766041,ITI,ITI4
2021-07-07T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,11.0,7.0,18.0,105.0,123.0,5.0,20.0,99036.0,4352.0,-,-,103511.0,1791427.0,695324.0,-,0.0,-,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,103511,0,1391223,400204,ITC,ITC3
2021-07-07T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,150.0,44.0,194.0,8332.0,8526.0,58.0,100.0,800338.0,33791.0,-,-,842655.0,11799337.0,4685494.0,-,1.0,-,-,788330,54325,9489252,2310085,ITC,ITC4
2021-07-07T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,7.0,1.0,8.0,1272.0,1280.0,8.0,52.0,99564.0,3038.0,-,-,103882.0,1314699.0,769374.0,-,0.0,-,-,103882,0,1171231,143468,ITI,ITI3
2021-07-07T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,1.0,0.0,1.0,57.0,58.0,-1.0,4.0,13178.0,492.0,-,-,13728.0,243089.0,209786.0,-,0.0,-,-,13728,0,230059,13030,ITF,ITF2
2021-07-07T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,6.0,1.0,7.0,98.0,105.0,1.0,6.0,72067.0,1180.0,-,-,73352.0,1656532.0,428790.0,-,0.0,-,6 nuovi positivi di cui un test antigenico confermato da test molecolare			 ,60120,13232,598494,1058038,ITH,ITH1
2021-07-07T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,0.0,0.0,0.0,47.0,47.0,-1.0,4.0,44386.0,1363.0,-,-,45796.0,877388.0,236455.0,-,0.0,-,-,32796,13000,683556,193832,ITH,ITH2
2021-07-07T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,69.0,6.0,75.0,624.0,699.0,-16.0,31.0,350733.0,11696.0,-,-,363128.0,5109324.0,2013097.0,-,0.0,-,-,344387,18741,3092963,2016361,ITC,ITC1
2021-07-07T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,88.0,8.0,96.0,2389.0,2485.0,-93.0,49.0,244488.0,6647.0,-,-,253620.0,2714846.0,1247647.0,-,0.0,-,-,252716,904,2415003,299843,ITF,ITF4
2021-07-07T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,33.0,1.0,34.0,2292.0,2326.0,18.0,25.0,53537.0,1492.0,-,-,57355.0,1399309.0,818379.0,-,0.0,-,-,57338,17,977485,421824,ITG,ITG2
2021-07-07T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,129.0,19.0,148.0,3209.0,3357.0,-121.0,109.0,223151.0,5987.0,-,-,232495.0,4976504.0,1884834.0,-,1.0,-,-,232495,0,2670629,2305875,ITG,ITG1
2021-07-07T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,69.0,17.0,86.0,1354.0,1440.0,-41.0,41.0,236298.0,6887.0,-,-,244625.0,5218358.0,2389198.0,-,2.0,-,-,241128,3497,3903447,1314911,ITI,ITI1
2021-07-07T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,13.0,0.0,13.0,626.0,639.0,-8.0,7.0,54830.0,1423.0,-,-,56892.0,1484685.0,394613.0,"Si fa presente che 1 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",0.0,-,-,56892,0,981526,503159,ITI,ITI2
2021-07-07T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,22.0,22.0,0.0,1.0,11202.0,473.0,-,-,11697.0,142439.0,67435.0,-,0.0,-,-,11020,677,101231,41208,ITC,ITC2
2021-07-07T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,38.0,6.0,44.0,4609.0,4653.0,1.0,80.0,409604.0,11619.0,-,-,425876.0,8825698.0,1840369.0,Il dato dei casi confermati da test antigenico è diminuito rispetto a ieri in quanto i test confermati da molecolari sono stati ricollocati.,2.0,-,-,413965,11911,5719420,3106278,ITH,ITH3
