data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-04-12T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,346.0,54.0,400.0,1342.0,1742.0,18.0,40.0,206.0,212.0,-,-,2160.0,20594.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,61.0,12.0,73.0,204.0,277.0,-4.0,3.0,20.0,18.0,-,-,315.0,4355.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,165.0,14.0,179.0,616.0,795.0,3.0,8.0,62.0,66.0,-,-,923.0,18211.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,526.0,82.0,608.0,2449.0,3057.0,55.0,87.0,305.0,242.0,-,-,3604.0,35448.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,3491.0,335.0,3826.0,9846.0,13672.0,177.0,463.0,3862.0,2564.0,-,-,20098.0,96704.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,160.0,28.0,188.0,1138.0,1326.0,-56.0,38.0,910.0,195.0,-,-,2431.0,29988.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1268.0,201.0,1469.0,2348.0,3817.0,87.0,122.0,749.0,279.0,-,-,4845.0,68954.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,1032.0,144.0,1176.0,2157.0,3333.0,0.0,118.0,1412.0,749.0,-,-,5494.0,21983.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,11969.0,1176.0,13145.0,18120.0,31265.0,1007.0,1460.0,17166.0,10621.0,-,-,59052.0,205832.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,949.0,114.0,1063.0,2051.0,3114.0,-117.0,92.0,1489.0,700.0,-,-,5303.0,21057.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,27.0,4.0,31.0,171.0,202.0,9.0,11.0,40.0,15.0,-,-,257.0,2471.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,183.0,45.0,228.0,1287.0,1515.0,246.0,141.0,378.0,205.0,-,-,2098.0,23246.0,-,dc-IT-0002,-,-,-
2020-04-12T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,322.0,61.0,383.0,1699.0,2082.0,18.0,83.0,678.0,293.0,-,-,3053.0,17797.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,3429.0,381.0,3810.0,8695.0,12505.0,335.0,652.0,2426.0,1729.0,-,-,16660.0,66555.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,609.0,71.0,680.0,1772.0,2452.0,50.0,85.0,277.0,260.0,-,-,2989.0,30973.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,109.0,26.0,135.0,768.0,903.0,15.0,22.0,137.0,73.0,-,-,1113.0,10663.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,552.0,53.0,605.0,1425.0,2030.0,29.0,52.0,223.0,163.0,-,-,2416.0,36098.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,983.0,238.0,1221.0,4941.0,6162.0,170.0,277.0,578.0,495.0,-,-,7235.0,78640.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,129.0,39.0,168.0,519.0,687.0,-36.0,10.0,580.0,52.0,-,-,1319.0,18672.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,109.0,16.0,125.0,463.0,588.0,-2.0,19.0,221.0,112.0,-,-,921.0,3510.0,-,-,-,-,-
2020-04-12T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1428.0,249.0,1677.0,9052.0,10729.0,-20.0,309.0,2492.0,856.0,-,-,14077.0,198442.0,-,-,-,-,-
