data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-04-09T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,306.0,57.0,363.0,1203.0,1566.0,32.0,72.0,171.0,194.0,-,-,1931.0,16847.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,50.0,17.0,67.0,208.0,275.0,5.0,6.0,13.0,15.0,-,-,303.0,3474.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,168.0,15.0,183.0,582.0,765.0,10.0,15.0,48.0,61.0,-,-,874.0,15698.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,604.0,94.0,698.0,2175.0,2873.0,14.0,76.0,244.0,227.0,-,-,3344.0,29664.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,3722.0,355.0,4077.0,9181.0,13258.0,148.0,443.0,3103.0,2316.0,-,-,18677.0,81715.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,167.0,37.0,204.0,1186.0,1390.0,-25.0,81.0,738.0,171.0,-,-,2299.0,26205.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1244.0,198.0,1442.0,2090.0,3532.0,84.0,163.0,644.0,253.0,-,-,4429.0,58107.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,1103.0,154.0,1257.0,1996.0,3253.0,8.0,114.0,1085.0,682.0,-,-,5020.0,18446.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,11796.0,1236.0,13032.0,16042.0,29074.0,529.0,1388.0,15706.0,10022.0,-,-,54802.0,176953.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,945.0,133.0,1078.0,2323.0,3401.0,-161.0,96.0,885.0,669.0,-,-,4955.0,18194.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,30.0,4.0,34.0,155.0,189.0,8.0,8.0,32.0,13.0,-,-,234.0,2069.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,263.0,64.0,327.0,988.0,1315.0,34.0,68.0,401.0,187.0,-,-,1903.0,19875.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,345.0,69.0,414.0,1564.0,1978.0,38.0,106.0,462.0,268.0,-,-,2708.0,14338.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,3514.0,412.0,3926.0,7410.0,11336.0,347.0,639.0,1732.0,1454.0,-,-,14522.0,52807.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,630.0,86.0,716.0,1585.0,2301.0,63.0,82.0,190.0,225.0,-,-,2716.0,26088.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,106.0,25.0,131.0,745.0,876.0,36.0,51.0,86.0,64.0,-,-,1026.0,8918.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,566.0,63.0,629.0,1313.0,1942.0,49.0,73.0,152.0,138.0,-,-,2232.0,28742.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,1038.0,256.0,1294.0,4409.0,5703.0,146.0,173.0,441.0,408.0,-,-,6552.0,65461.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,154.0,38.0,192.0,600.0,792.0,-31.0,9.0,455.0,51.0,-,-,1298.0,15170.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,118.0,18.0,136.0,473.0,609.0,3.0,18.0,154.0,105.0,-,-,868.0,3142.0,-,-,-,-,-
2020-04-09T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1530.0,274.0,1804.0,8645.0,10449.0,278.0,523.0,1728.0,756.0,-,-,12933.0,171456.0,-,-,-,-,-
