data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-13T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,468.0,40.0,508.0,10708.0,11216.0,79.0,314.0,25823.0,1300.0,-,-,38339.0,550152.0,280892.0,-,5.0,-,-
2021-01-13T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,90.0,4.0,94.0,6642.0,6736.0,16.0,72.0,5177.0,284.0,-,-,12197.0,196701.0,123720.0,"Per ricalcolo del totale casi positivi, è stato eliminato n. 1 caso positivo comunicato in data 11 c.m. ",0.0,-,-
2021-01-13T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,284.0,25.0,309.0,9302.0,9611.0,-133.0,283.0,17604.0,521.0,-,-,27736.0,470340.0,449634.0,-,3.0,-,-
2021-01-13T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1405.0,106.0,1511.0,70749.0,72260.0,-329.0,1098.0,127035.0,3257.0,-,-,202552.0,2180945.0,1452804.0,-,7.0,-,-
2021-01-13T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2679.0,229.0,2908.0,55072.0,57980.0,-2212.0,1178.0,129073.0,8520.0,-,-,195573.0,2737403.0,1280780.0,-,9.0,-,-
2021-01-13T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,665.0,69.0,734.0,12064.0,12798.0,-120.0,546.0,43008.0,1981.0,-,-,57787.0,1004009.0,359710.0,"79 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare",8.0,-,-
2021-01-13T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2892.0,313.0,3205.0,75018.0,78223.0,-364.0,1612.0,101426.0,4259.0,-,-,183908.0,2866990.0,2117488.0,-,21.0,-,-
2021-01-13T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,689.0,62.0,751.0,4251.0,5002.0,-26.0,395.0,56605.0,3064.0,-,-,64671.0,754313.0,336922.0,-,5.0,I 188772 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,-
2021-01-13T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3651.0,462.0,4113.0,50850.0,54963.0,548.0,2245.0,424720.0,25954.0,-,-,505637.0,5109218.0,2694848.0,-,19.0,-,-
2021-01-13T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,594.0,73.0,667.0,12491.0,13158.0,-1032.0,480.0,33234.0,1735.0,-,-,48127.0,591216.0,354258.0,-,5.0,-,-
2021-01-13T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,55.0,9.0,64.0,1052.0,1116.0,-36.0,97.0,5901.0,219.0,-,-,7236.0,123555.0,112680.0,-,3.0,-,-
2021-01-13T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,212.0,23.0,235.0,11440.0,11675.0,-21.0,269.0,19549.0,788.0,-,-,32012.0,383859.0,168457.0,-,0.0,-,-
2021-01-13T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,320.0,44.0,364.0,1624.0,1988.0,15.0,175.0,21093.0,1037.0,-,-,24118.0,474659.0,155952.0,-,4.0,-,"Dei 175 casi odierni, 65 sono molecolari con precedente antigenico positivo"
2021-01-13T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2605.0,172.0,2777.0,11983.0,14760.0,-10.0,1009.0,186443.0,8278.0,-,-,209481.0,1760650.0,1017635.0,-,5.0,-,-
2021-01-13T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1406.0,165.0,1571.0,53907.0,55478.0,228.0,1082.0,46345.0,2755.0,-,-,104578.0,1143261.0,695988.0,-,3.0,-,-
2021-01-13T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,532.0,47.0,579.0,16868.0,17447.0,34.0,233.0,16357.0,865.0,-,-,34669.0,516015.0,431661.0,-,4.0,-,Si segnala il decesso dei pz.:  - 1 uomo 89 aa deceduto in pronto soccorso a Cagliari	  - 1 uomo 67 aa residente nella provincia del Sud Sardegna	  - 1 donna 88 aa residente nella provincia del Sud Sardegna	  - 1 uomo 51 aa residente nella provincia del Sud Sardegna	  - 1 uomo 95 aa residente nella provincia del Sud Sardegna	  - 1 uomo 80 aa residente nella provincia del Sud Sardegna	  - 1 uomo 71 aa residente nella provincia del Sud Sardegna	  - 6 deceduti nella provincia di Nuoro	  - 1 uomo 69 aa residente nella provincia di Sassari	 - 1 donna 80 aa residente nella provincia di Sassari 
2021-01-13T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,1371.0,208.0,1579.0,43098.0,44677.0,639.0,1969.0,66006.0,2841.0,-,-,113524.0,1333247.0,881698.0,-,14.0,-,-
2021-01-13T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,738.0,140.0,878.0,7948.0,8826.0,103.0,507.0,113398.0,3916.0,-,-,126140.0,1988970.0,1099685.0,-,6.0,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",-
2021-01-13T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,275.0,50.0,325.0,4145.0,4470.0,122.0,307.0,26321.0,676.0,-,-,31467.0,536852.0,263178.0,-,0.0,-,-
2021-01-13T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,43.0,2.0,45.0,375.0,420.0,-12.0,19.0,6753.0,392.0,-,-,7565.0,65735.0,40123.0,-,1.0,-,-
2021-01-13T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,2551.0,336.0,2887.0,79083.0,81970.0,-2755.0,1884.0,202065.0,7684.0,-,-,291719.0,3512029.0,1269858.0,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.47 dimissioni da TI invece delle 52 effettive che includono anche i negativizzati.,43.0,-,-
