data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-03-19T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,672.0,88.0,760.0,10203.0,10963.0,-139.0,417.0,48868.0,1972.0,-,-,61803.0,1167634.0,556690.0,Dal totale dei positivi è stato eliminato 1 caso in quanto duplicato,7.0,-,-,61803,0,838388,329246,ITF,ITF1
2021-03-19T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,167.0,13.0,180.0,4161.0,4341.0,24.0,116.0,13356.0,406.0,-,-,18103.0,278404.0,161680.0,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 13 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",2.0,-,-,18103,0,266674,11730,ITF,ITF5
2021-03-19T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,300.0,36.0,336.0,7820.0,8156.0,170.0,376.0,33791.0,758.0,-,-,42705.0,632930.0,596040.0,-,3.0,-,-,42699,6,616966,15964,ITF,ITF6
2021-03-19T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1569.0,155.0,1724.0,98614.0,100338.0,779.0,1997.0,209805.0,4843.0,-,-,314986.0,3356617.0,2296307.0,-,19.0,-,-,303398,11588,3177398,179219,ITF,ITF3
2021-03-19T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,3549.0,386.0,3935.0,68852.0,72787.0,2349.0,3188.0,227858.0,11343.0,-,-,311988.0,4510779.0,1627949.0,"Sono stati eliminati 26 casi, positivi a test antigenico ma non confermati da tampone molecolare. Sono stati eliminati 0 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",27.0,-,-,311793,195,3790375,720404,ITH,ITH5
2021-03-19T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,547.0,77.0,624.0,15239.0,15863.0,337.0,910.0,71211.0,3097.0,-,-,90171.0,1519614.0,543981.0,-,7.0,-,-,80275,9896,1366491,153123,ITH,ITH4
2021-03-19T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2439.0,308.0,2747.0,43248.0,45995.0,1076.0,2188.0,212397.0,6316.0,-,-,264708.0,4774934.0,3207408.0,-,15.0,-,-,260361,4347,3674189,1100745,ITI,ITI4
2021-03-19T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,578.0,63.0,641.0,5152.0,5793.0,-219.0,427.0,74723.0,3785.0,-,-,84301.0,1158435.0,488169.0,-,5.0,-,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,84301,0,1005367,153068,ITC,ITC3
2021-03-19T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,6796.0,788.0,7584.0,93320.0,100904.0,1835.0,5518.0,558572.0,29631.0,-,-,689107.0,7591271.0,3376026.0,-,52.0,-,-,666207,22900,6897026,694245,ITC,ITC4
2021-03-19T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,749.0,141.0,890.0,9145.0,10035.0,-108.0,822.0,69109.0,2473.0,-,-,81617.0,946689.0,577354.0,-,11.0,-,-,81617,0,856765,89924,ITI,ITI3
2021-03-19T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,93.0,14.0,107.0,1293.0,1400.0,-9.0,41.0,10046.0,415.0,-,-,11861.0,176779.0,160236.0,-,1.0,-,-,11861,0,176486,293,ITF,ITF2
