data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-03-31T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,294.0,16.0,310.0,40036.0,40346.0,1096.0,2330.0,271357.0,3090.0,-,-,314793.0,5431661.0,1196865.0,"Dal totale dei positivi sono stati eliminati 13 casi, 11 perché duplicati e 2 perché non COVID. Nota informativa: Riguardo ai deceduti odierni un caso è avvenuto nei giorni passati.",1.0,-,-,170848,143945,2175484,3256177,ITF,ITF1
2022-03-31T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,105.0,4.0,109.0,25121.0,25230.0,272.0,674.0,80297.0,828.0,-,-,106355.0,912668.0,327313.0,"Il numero totale dei decessi ne comprende n. 33 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1.0,-,-,62307,44048,638467,274201,ITF,ITF5
2022-03-31T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,368.0,19.0,387.0,74575.0,74962.0,177.0,1933.0,218304.0,2308.0,-,-,295574.0,2654940.0,2013424.0,-,1.0,-,L'ASP di Catanzaro comunica 307 nuovi soggetti positivi di cui 1 fuori regione. L'ASP di Cosenza comunica 733 nuovi soggetti positivi di cui 5 fuori regione. ,176603,118971,1588515,1066425,ITF,ITF6
2022-03-31T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,729.0,33.0,762.0,164847.0,165609.0,1988.0,8393.0,1224679.0,10015.0,-,-,1400303.0,14907368.0,4739396.0,-,6.0,-,"a seguito delle verifiche quotidiane si evince che un decesso registrato oggi, risale al giorno 23/03 2022",879175,521128,8380476,6526892,ITF,ITF3
2022-03-31T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,1134.0,35.0,1169.0,50526.0,51695.0,1160.0,4620.0,1213477.0,16253.0,-,-,1281425.0,15109543.0,2678021.0,"Sono stati eliminati 2 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",3.0,-,-,881954,399471,8751719,6357824,ITH,ITH5
2022-03-31T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,136.0,5.0,141.0,23216.0,23357.0,-351.0,1004.0,305968.0,4919.0,-,-,334244.0,6069782.0,1107103.0,"Il totale dei casi positivi è stato ridotto di 6 a seguito di 1 tampone molecolare negativo dopo test antigenico positivo (caso fuori regione), e a seguito di 5 test positivi rimossi dopo revisione del caso (2 casi relativo alla provincia di GO, 2 casi relativo alla provincia di TS, e 1 caso relativo alla provincia di PN).		",0.0,-,-,189974,144270,3189460,2880322,ITH,ITH4
2022-03-31T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1193.0,77.0,1270.0,123716.0,124986.0,2952.0,9256.0,1151182.0,10778.0,-,-,1286946.0,19299357.0,5520846.0,-,5.0,-,-,897872,389074,8406106,10893251,ITI,ITI4
2022-03-31T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,243.0,7.0,250.0,17608.0,17858.0,158.0,1524.0,362295.0,5194.0,-,-,385347.0,5096371.0,1269213.0,-,1.0,-,*di cui  11587 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,223152,162195,2367069,2729302,ITC,ITC3
2022-03-31T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1040.0,41.0,1081.0,157840.0,158921.0,-2080.0,9141.0,2339085.0,39261.0,-,-,2537267.0,34949421.0,8015232.0,-,6.0,-,-,1362450,1174817,15480270,19469151,ITC,ITC4
2022-03-31T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,246.0,11.0,257.0,14557.0,14814.0,-438.0,2349.0,371964.0,3708.0,-,-,390486.0,2882734.0,1881416.0,-,0.0,-,-,209030,181456,1952988,929746,ITI,ITI3
2022-03-31T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,33.0,0.0,33.0,7371.0,7404.0,-226.0,420.0,40996.0,591.0,-,-,48991.0,539736.0,499100.0,-,0.0,-,-,23972,25019,398090,141646,ITF,ITF2
2022-03-31T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,70.0,4.0,74.0,6109.0,6183.0,16.0,617.0,190459.0,1448.0,-,-,198090.0,3795448.0,650828.0,"617 nuovi positivi di cui 4 test antigenici confermati da test molecolare e 577 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni, per un totale netto di 576 positivi a test antigenico comunicati",1.0,-,"617 nuovi positivi di cui 4 test antigenici confermati da test molecolare e 577 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni, per un totale netto di 576 positivi a test antigenico comunicati",83352,114738,861927,2933521,ITH,ITH1
2022-03-31T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,57.0,2.0,59.0,4189.0,4248.0,130.0,444.0,143818.0,1539.0,-,-,149605.0,2490862.0,545409.0,-,0.0,-,-,42826,106779,830519,1660343,ITH,ITH2
2022-03-31T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,598.0,22.0,620.0,52517.0,53137.0,790.0,3255.0,984036.0,13197.0,-,-,1050370.0,16112979.0,3826903.0,-,1.0,-,-,486695,563675,4819407,11293572,ITC,ITC1
2022-03-31T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,656.0,38.0,694.0,117902.0,118596.0,901.0,7129.0,791265.0,7965.0,-,-,917826.0,9734120.0,2212085.0,-,2.0,-,-,465190,452636,4156232,5577888,ITF,ITF4
