data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-09-18T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,76.0,6.0,82.0,1979.0,2061.0,12.0,60.0,76020.0,2535.0,-,-,80616.0,2157220.0,827661.0,-,0.0,-,-,80616,0,1378614,778606,ITF,ITF1
2021-09-18T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,49.0,4.0,53.0,1219.0,1272.0,-11.0,28.0,27856.0,608.0,-,-,29736.0,453651.0,233861.0,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,29736,0,431751,21900,ITF,ITF5
2021-09-18T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,166.0,15.0,181.0,4480.0,4661.0,-83.0,201.0,76026.0,1371.0,-,-,82058.0,1151484.0,1027338.0,-,1.0,-,"L'Asp di Crotone comunica 23 nuovi soggetti positivi di cui 5 migranti e uno dall'ASP di CZ;	 L'Asp di Cosenza comunica che un paziente ricoverato al Covid Rossano, risultato falso positivo, è stato eliminato dall'elenco dei ricoverati.",82042,16,1018936,132548,ITF,ITF6
2021-09-18T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,319.0,24.0,343.0,7561.0,7904.0,48.0,337.0,437046.0,7858.0,-,-,452808.0,6417883.0,3493344.0,-,1.0,-,A seguito delle verifiche quotidiane si evince che 1 deceduto registrato oggi è del 12/09/2021,441220,11588,5149300,1268583,ITF,ITF3
2021-09-18T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,407.0,41.0,448.0,12826.0,13274.0,211.0,403.0,393412.0,13432.0,-,-,420118.0,8512672.0,2059462.0,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",1.0,-,-,419757,361,5706250,2806422,ITH,ITH5
2021-09-18T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,41.0,10.0,51.0,1300.0,1351.0,-22.0,97.0,107749.0,3814.0,-,-,112914.0,2628950.0,785543.0,"1 caso precedentemente segnalato come caso confermato da test molecolare, dopo verifica, è stato riclassificato come caso confermato da test antigenico		",3.0,-,-,97696,15218,2072623,556327,ITH,ITH4
2021-09-18T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,429.0,58.0,487.0,10884.0,11371.0,-233.0,376.0,361080.0,8595.0,-,-,381046.0,8868209.0,4626291.0,-,3.0,-,-,372039,9007,5408406,3459803,ITI,ITI4
2021-09-18T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,84.0,7.0,91.0,1432.0,1523.0,24.0,75.0,105931.0,4396.0,-,-,111850.0,2239806.0,836896.0,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,1.0,-,*di cui 26 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,111850,0,1600160,639646,ITC,ITC3
2021-09-18T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,438.0,57.0,495.0,10877.0,11372.0,296.0,765.0,833938.0,33981.0,-,-,879291.0,14417349.0,5341271.0,-,1.0,-,-,815580,63711,10544541,3872808,ITC,ITC4
2021-09-18T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,59.0,22.0,81.0,2864.0,2945.0,-13.0,94.0,106951.0,3063.0,-,-,112959.0,1509210.0,878962.0,-,0.0,-,-,112959,0,1316626,192584,ITI,ITI3
2021-09-18T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,5.0,2.0,7.0,180.0,187.0,-12.0,4.0,13758.0,496.0,-,-,14441.0,269776.0,236075.0,-,0.0,-,-,14441,0,256746,13030,ITF,ITF2
