data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-10-17T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,53.0,5.0,58.0,1362.0,1420.0,31.0,39.0,77919.0,2553.0,-,-,81892.0,2368895.0,869832.0,-,0.0,-,-,81892,0,1451428,917467,ITF,ITF1
2021-10-17T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,24.0,0.0,24.0,930.0,954.0,-45.0,12.0,28961.0,623.0,-,-,30538.0,476082.0,240855.0,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,30538,0,452981,23101,ITF,ITF5
2021-10-17T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,85.0,11.0,96.0,2648.0,2744.0,-55.0,71.0,81417.0,1431.0,-,-,85592.0,1244353.0,1087529.0,-,0.0,-,L'asp di Catanzaro comunica 1 decesso in terapia intensiva del Policlinico appartenente all'ASP di Vibo Valentia. ,85575,17,1070629,173724,ITF,ITF6
2021-10-17T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,178.0,18.0,196.0,6077.0,6273.0,42.0,313.0,446667.0,8004.0,-,-,460944.0,6888251.0,3576136.0,-,4.0,-,-,449356,11588,5366491,1521760,ITF,ITF3
2021-10-17T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,296.0,32.0,328.0,13870.0,14198.0,-543.0,244.0,400140.0,13532.0,-,-,427870.0,9281148.0,2124506.0,-,0.0,-,-,427505,365,6009260,3271888,ITH,ITH5
2021-10-17T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,39.0,7.0,46.0,858.0,904.0,-25.0,32.0,110150.0,3832.0,-,-,114886.0,2917731.0,834693.0,Il totale dei casi positivi è stato ridotto di 2 a seguito di 2 test positivi rimossi dopo revisione dei casi (1 caso relativo alla provincia di TS e un caso relativo alla provincia di GO)		,0.0,-,-,99490,15396,2184431,733300,ITH,ITH4
2021-10-17T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,307.0,49.0,356.0,8462.0,8818.0,80.0,288.0,371415.0,8714.0,-,-,388947.0,9522129.0,4712140.0,-,2.0,-,-,379647,9300,5695774,3826355,ITI,ITI4
2021-10-17T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,54.0,7.0,61.0,848.0,909.0,10.0,55.0,108435.0,4418.0,-,-,113762.0,2449910.0,887403.0,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,1.0,-,*di cui 41 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,113762,0,1677839,772071,ITC,ITC3
2021-10-17T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,289.0,52.0,341.0,8003.0,8344.0,92.0,297.0,846339.0,34114.0,-,-,888797.0,16050304.0,5661956.0,-,0.0,-,-,822794,66003,11039482,5010822,ITC,ITC4
2021-10-17T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,41.0,14.0,55.0,1979.0,2034.0,15.0,68.0,109784.0,3086.0,-,-,114904.0,1591071.0,924711.0,-,1.0,-,-,114904,0,1373327,217744,ITI,ITI3
2021-10-17T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,2.0,1.0,3.0,73.0,76.0,-2.0,0.0,13991.0,498.0,-,-,14565.0,280386.0,246600.0,-,0.0,-,-,14565,0,267356,13030,ITF,ITF2
2021-10-17T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,21.0,7.0,28.0,800.0,828.0,-17.0,46.0,75772.0,1199.0,-,-,77799.0,2191666.0,495187.0,46 nuovi positivi di cui 25 test antigenici confermati da test molecolare,0.0,-,-,64567,13232,665524,1526142,ITH,ITH1
2021-10-17T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,16.0,2.0,18.0,267.0,285.0,-11.0,16.0,47138.0,1375.0,-,-,48798.0,1170148.0,353559.0,-,0.0,-,-,33784,15014,725531,444617,ITH,ITH2
2021-10-17T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,181.0,16.0,197.0,3144.0,3341.0,24.0,105.0,366659.0,11790.0,-,-,381790.0,7188122.0,2517687.0,-,1.0,-,-,359634,22156,3573835,3614287,ITC,ITC1
2021-10-17T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,134.0,18.0,152.0,2007.0,2159.0,-11.0,66.0,261458.0,6816.0,-,-,270433.0,3911707.0,1483658.0,-,0.0,-,-,269207,1226,2848184,1063523,ITF,ITF4
2021-10-17T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,50.0,11.0,61.0,1515.0,1576.0,-4.0,9.0,72607.0,1658.0,-,-,75841.0,1981121.0,1067184.0,-,1.0,-,-,75737,104,1280357,700764,ITG,ITG2
2021-10-17T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,246.0,42.0,288.0,7408.0,7696.0,-31.0,229.0,288781.0,6937.0,-,-,303414.0,6528795.0,2493493.0,DECEDUTI: N. 1 IL 15/10/21 - N. 1 IL 13/10/21,0.0,-,-,303414,0,3293372,3235423,ITG,ITG1
2021-10-17T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,198.0,21.0,219.0,5135.0,5354.0,0.0,232.0,273288.0,7231.0,-,-,285873.0,6730209.0,2975158.0,-,2.0,-,-,281102,4771,4677166,2053043,ITI,ITI1
2021-10-17T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,35.0,5.0,40.0,531.0,571.0,26.0,54.0,62290.0,1456.0,-,-,64317.0,2041952.0,448706.0,"Si fa presente che 1 dei ricoveri NON UTI, non rientra nei codici disciplina Covid e pertanto viene collocato in ""Altra Struttura"" ",0.0,-,-,64317,0,1160138,881814,ITI,ITI2
2021-10-17T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,4.0,0.0,4.0,103.0,107.0,-4.0,8.0,11667.0,474.0,-,-,12248.0,204762.0,89747.0,-,0.0,-,-,11406,842,111046,93716,ITC,ITC2
2021-10-17T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,133.0,31.0,164.0,8814.0,8978.0,-74.0,253.0,453911.0,11800.0,-,-,474689.0,12705678.0,2147121.0, Il dato dei casi confermati da test antigenico è diminuito rispetto a ieri in quanto i test confermati da molecolari sono stati ricollocati.,3.0,-,-,459810,14879,6920683,5784995,ITH,ITH3
