data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-03-15T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,72.0,28.0,100.0,28.0,128.0,22.0,25.0,6.0,3.0,-,-,137.0,1419.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,0.0,2.0,2.0,9.0,11.0,1.0,1.0,0.0,0.0,-,-,11.0,208.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,32.0,6.0,38.0,28.0,66.0,7.0,8.0,1.0,1.0,-,-,68.0,884.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,73.0,22.0,95.0,201.0,296.0,53.0,61.0,28.0,9.0,-,-,333.0,2213.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,1215.0,169.0,1384.0,1357.0,2741.0,392.0,449.0,68.0,284.0,-,-,3093.0,12054.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,98.0,12.0,110.0,206.0,316.0,45.0,46.0,17.0,14.0,-,-,347.0,3407.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,223.0,31.0,254.0,142.0,396.0,76.0,79.0,24.0,16.0,-,-,436.0,8345.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,253.0,66.0,319.0,174.0,493.0,109.0,96.0,33.0,33.0,-,-,559.0,1973.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,5500.0,767.0,6267.0,3776.0,10043.0,984.0,1587.0,2011.0,1218.0,-,-,13272.0,40369.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,521.0,98.0,619.0,468.0,1087.0,224.0,234.0,0.0,46.0,-,-,1133.0,2946.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,3.0,4.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,-,-,17.0,248.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,50.0,4.0,54.0,145.0,199.0,29.0,31.0,0.0,5.0,-,-,204.0,1497.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,73.0,19.0,92.0,275.0,367.0,168.0,172.0,5.0,6.0,-,-,378.0,1006.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,726.0,171.0,897.0,133.0,1030.0,216.0,238.0,0.0,81.0,-,-,1111.0,4375.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,116.0,6.0,122.0,90.0,212.0,56.0,64.0,2.0,16.0,-,-,230.0,2017.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,16.0,0.0,16.0,59.0,75.0,28.0,30.0,0.0,2.0,-,-,77.0,613.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,56.0,15.0,71.0,108.0,179.0,29.0,32.0,7.0,2.0,-,-,188.0,2452.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,175.0,107.0,282.0,481.0,763.0,149.0,151.0,10.0,8.0,-,-,781.0,5132.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,25.0,13.0,38.0,101.0,139.0,36.0,36.0,3.0,1.0,-,-,143.0,965.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,10.0,3.0,13.0,43.0,56.0,15.0,15.0,0.0,1.0,-,-,57.0,230.0,-,-,-,-,-
2020-03-15T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,426.0,129.0,555.0,1434.0,1989.0,214.0,235.0,120.0,63.0,-,-,2172.0,32546.0,-,-,-,-,-
