data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-09-16T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,70.0,7.0,77.0,1965.0,2042.0,-25.0,100.0,75899.0,2535.0,-,-,80476.0,2143152.0,824468.0,Dal totale dei casi positivi è stato eliminato 1 caso in quanto già segnalato da altra regione.,0.0,-,-,80476,0,1373398,769754,ITF,ITF1
2021-09-16T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,46.0,4.0,50.0,1267.0,1317.0,-4.0,35.0,27750.0,607.0,-,-,29674.0,451851.0,233372.0,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,29674,0,430060,21791,ITF,ITF5
2021-09-16T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,177.0,14.0,191.0,4644.0,4835.0,-89.0,203.0,75494.0,1365.0,-,-,81694.0,1143627.0,1022214.0,-,0.0,-,L'Asp di Reggio comunica 73 nuovi casi di cui 2 residenti fuori regione.				,81678,16,1014641,128986,ITF,ITF6
2021-09-16T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,330.0,24.0,354.0,7458.0,7812.0,69.0,475.0,436336.0,7846.0,-,-,451994.0,6383619.0,3486475.0,-,3.0,-,A seguito delle verifiche quotidiane delle AA.SS.LL. si evince che un deceduto è da riportarsi al 13/08/2021.,440406,11588,5133053,1250566,ITF,ITF3
2021-09-16T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,427.0,44.0,471.0,12901.0,13372.0,-413.0,364.0,392457.0,13420.0,-,-,419249.0,8446018.0,2054762.0,-,2.0,-,-,418888,361,5684905,2761113,ITH,ITH5
2021-09-16T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,48.0,9.0,57.0,1342.0,1399.0,-4.0,111.0,107506.0,3812.0,-,-,112717.0,2608805.0,781876.0,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di Pordenone)		,1.0,-,"Si segnala, fra i casi odierni, la presenza di 6 migranti/richiedenti asilo in provincia di Trieste		",97525,15192,2064047,544758,ITH,ITH4
2021-09-16T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,433.0,56.0,489.0,11176.0,11665.0,-177.0,314.0,360049.0,8588.0,-,-,380302.0,8824169.0,4621118.0,-,2.0,-,-,371295,9007,5390468,3433701,ITI,ITI4
2021-09-16T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,82.0,7.0,89.0,1475.0,1564.0,-103.0,93.0,105721.0,4393.0,-,-,111678.0,2223660.0,832971.0,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,0.0,-,*di cui 23 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,111678,0,1593968,629692,ITC,ITC3
2021-09-16T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,437.0,57.0,494.0,10652.0,11146.0,-163.0,573.0,833043.0,33977.0,-,-,878166.0,14302592.0,5317337.0,-,2.0,-,-,814662,63504,10506085,3796507,ITC,ITC4
2021-09-16T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,54.0,27.0,81.0,2911.0,2992.0,-86.0,117.0,106707.0,3061.0,-,-,112760.0,1502543.0,875020.0,-,0.0,-,-,112760,0,1312456,190087,ITI,ITI3
