data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-27T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,443.0,36.0,479.0,11337.0,11816.0,-69.0,25.0,21507.0,1173.0,-,-,34496.0,506082.0,266774.0,-,2.0,-,-
2020-12-27T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,98.0,5.0,103.0,5856.0,5959.0,-1.0,9.0,4280.0,242.0,-,-,10481.0,180690.0,116318.0,"N. 6 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,In corso ulteriore aggiornamento sul numero dei tamponi antigenici effettuati in Regione Basilicata.,-
2020-12-27T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,255.0,18.0,273.0,8305.0,8578.0,17.0,179.0,13665.0,451.0,-,-,22694.0,429979.0,411970.0,-,2.0,-,-
2020-12-27T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1440.0,95.0,1535.0,78540.0,80075.0,-488.0,310.0,103370.0,2686.0,-,-,186131.0,1992877.0,1332853.0,-,0.0,-,-
2020-12-27T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2609.0,210.0,2819.0,55356.0,58175.0,888.0,1283.0,100659.0,7493.0,-,-,166327.0,2508298.0,1210120.0,-,9.0,-,-
2020-12-27T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,626.0,58.0,684.0,11506.0,12190.0,65.0,144.0,33913.0,1564.0,-,-,47667.0,907700.0,335221.0,-,4.0,-,-
2020-12-27T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2802.0,301.0,3103.0,73335.0,76438.0,144.0,977.0,77800.0,3529.0,-,-,157767.0,2656014.0,2023876.0,-,14.0,-,-
2020-12-27T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,695.0,66.0,761.0,5008.0,5769.0,97.0,99.0,50489.0,2846.0,-,-,59104.0,695223.0,318446.0,-,5.0,I 146664 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,-
2020-12-27T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3801.0,508.0,4309.0,55018.0,59327.0,-295.0,466.0,387761.0,24867.0,-,-,471955.0,4785738.0,2585071.0,-,16.0,-,-
2020-12-27T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,428.0,65.0,493.0,9178.0,9671.0,36.0,181.0,28499.0,1527.0,-,-,39697.0,514332.0,305197.0,-,3.0,-,-
