data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-05-03T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,360.0,34.0,394.0,8218.0,8612.0,-121.0,37.0,60613.0,2415.0,-,-,71640.0,1438203.0,625236.0,"Del totale dei decessi comunicati in data odierna, 1 caso è avvenuto nei giorni scorsi",4.0,-,-,71640,0,1022634,415569,ITF,ITF1
2021-05-03T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,163.0,7.0,170.0,6061.0,6231.0,-53.0,26.0,17487.0,540.0,-,-,24258.0,340569.0,189687.0,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 20 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0.0,-,-,24258,0,326039,14530,ITF,ITF5
2021-05-03T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,440.0,39.0,479.0,13906.0,14385.0,-840.0,228.0,45505.0,1035.0,-,-,60925.0,780794.0,723671.0,-,2.0,-,I decessi comunicati in data odierna dall’ Asp di Crotone includono: uno l’1 /05/2021; 2 decessi avvenuti il 2/05/2021; e uno il 3/05/2021.,60912,13,749935,30859,ITF,ITF6
2021-05-03T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1483.0,139.0,1622.0,88793.0,90415.0,-822.0,959.0,299192.0,6446.0,-,-,396053.0,4366274.0,2871970.0,-,6.0,-,-,384465,11588,3959514,406760,ITF,ITF3
2021-05-03T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,1687.0,219.0,1906.0,40095.0,42001.0,238.0,641.0,316859.0,12916.0,-,-,371776.0,5641239.0,1785610.0,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",5.0,-,-,371472,304,4435642,1205597,ITH,ITH5
2021-05-03T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,211.0,32.0,243.0,7044.0,7287.0,14.0,51.0,94450.0,3717.0,-,-,105454.0,1861691.0,646926.0,-,1.0,-,-,91040,14414,1600471,261220,ITH,ITH4
2021-05-03T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2183.0,275.0,2458.0,40299.0,42757.0,-456.0,661.0,275992.0,7721.0,-,-,326470.0,6199409.0,3960355.0,-,23.0,-,-,318871,7599,4338809,1860600,ITI,ITI4
2021-05-03T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,480.0,60.0,540.0,4827.0,5367.0,-230.0,135.0,90405.0,4200.0,-,-,99972.0,1457279.0,591192.0,-,3.0,-,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,99972,0,1196328,260951,ITC,ITC3
2021-05-03T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3215.0,535.0,3750.0,44527.0,48277.0,-4009.0,637.0,727433.0,32973.0,-,-,808683.0,9579976.0,3877234.0,-,28.0,-,-,761173,47510,8217108,1362868,ITC,ITC4
2021-05-03T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,413.0,69.0,482.0,5594.0,6076.0,-25.0,59.0,89134.0,2945.0,-,-,98155.0,1138087.0,680235.0,-,3.0,-,-,98155,0,1019017,119070,ITI,ITI3
2021-05-03T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,31.0,9.0,40.0,553.0,593.0,-11.0,22.0,12238.0,478.0,-,-,13309.0,216065.0,183967.0,-,2.0,-,-,13309,0,203432,12633,ITF,ITF2
2021-05-03T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,65.0,5.0,70.0,1107.0,1177.0,-1.0,5.0,69015.0,1162.0,-,-,71354.0,1388197.0,397351.0,5 nuovi positivi di cui 1 AG positivo nei 10 giorni precedenti confermati da PCR,1.0,-,-,58215,13139,557357,830840,ITH,ITH1
2021-05-03T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,67.0,18.0,85.0,966.0,1051.0,1.0,17.0,41735.0,1346.0,-,-,44132.0,770512.0,193068.0,-,0.0,-,-,31995,12137,639626,130886,ITH,ITH2
2021-05-03T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2042.0,194.0,2236.0,12935.0,15171.0,-302.0,343.0,320847.0,11302.0,-,-,347320.0,3999707.0,1704260.0,-,8.0,-,-,329833,17487,2695423,1304284,ITC,ITC1
2021-05-03T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1604.0,208.0,1812.0,45211.0,47023.0,-614.0,335.0,184129.0,5964.0,-,-,237116.0,2247607.0,1126726.0,-,14.0,-,-,236119,997,2083091,164516,ITF,ITF4
2021-05-03T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,358.0,51.0,409.0,16356.0,16765.0,-127.0,61.0,36718.0,1393.0,-,-,54876.0,1195227.0,702649.0,-,2.0,-,Si segnala il decesso dei paz.:  - 1 donna 75 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 80 aa Residente nella Città Metropolitana di Cagliari  - 1 deceduto 73 aa Residente nella Provincia di Nuoro  - 1 deceduto 76 aa Residente nella Provincia di Nuoro ,54859,17,838842,356385,ITG,ITG2
2021-05-03T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,1178.0,160.0,1338.0,23617.0,24955.0,174.0,734.0,180595.0,5443.0,-,-,210993.0,3944689.0,1528128.0,-,5.0,-,-,210993,0,2304618,1640071,ITG,ITG1
2021-05-03T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,1306.0,249.0,1555.0,18435.0,19990.0,-300.0,570.0,202799.0,6248.0,-,-,229037.0,4176686.0,2028970.0,-,9.0,-,-,226044,2993,3358534,818152,ITI,ITI1
2021-05-03T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,173.0,28.0,201.0,2586.0,2787.0,-64.0,35.0,50490.0,1361.0,-,-,54638.0,1177898.0,359591.0,"Si fa presente che 12 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",1.0,-,-,54638,0,863810,314088,ITI,ITI2
2021-05-03T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,40.0,8.0,48.0,667.0,715.0,17.0,28.0,9867.0,459.0,-,-,11041.0,115469.0,58245.0,-,0.0,-,-,10493,548,90943,24526,ITC,ITC2
2021-05-03T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,896.0,151.0,1047.0,20876.0,21923.0,183.0,364.0,380214.0,11369.0,-,-,413506.0,7201077.0,1681115.0,-,4.0,-,-,402415,11091,5037578,2163499,ITH,ITH3
