data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-02-22T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,593.0,76.0,669.0,12304.0,12973.0,49.0,351.0,36841.0,1628.0,-,-,51442.0,933593.0,480727.0,Sono stati sottratti 2 casi dei giorni scorsi in quanto duplicati ,2.0,-,-,51442,0,712563,221030,ITF,ITF1
2021-02-22T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,80.0,4.0,84.0,3505.0,3589.0,11.0,41.0,10929.0,368.0,-,-,14886.0,238294.0,141395.0,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 12 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",1.0,-,-,14886,0,231171,7123,ITF,ITF5
2021-02-22T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,176.0,19.0,195.0,6147.0,6342.0,-25.0,118.0,29695.0,667.0,-,-,36704.0,569685.0,537967.0,-,4.0,-,-,36698,6,560418,9267,ITF,ITF6
2021-02-22T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1319.0,125.0,1444.0,69808.0,71252.0,-42.0,1202.0,178925.0,4141.0,-,-,254318.0,2805856.0,1955767.0,-,20.0,-,-,250155,4163,2722743,83113,ITF,ITF3
2021-02-22T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2017.0,194.0,2211.0,34305.0,36516.0,488.0,1847.0,200972.0,10368.0,-,-,247856.0,3636600.0,1463743.0,"Sono stati eliminati 11 casi, positivi a test antigenico ma non confermati da tampone molecolare.",17.0,-,-,247747,109,3292245,344355,ITH,ITH5
2021-02-22T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,350.0,56.0,406.0,8885.0,9291.0,17.0,145.0,62042.0,2775.0,-,-,74108.0,1299729.0,464867.0,-,4.0,-,-,69796,4312,1219261,80468,ITH,ITH4
2021-02-22T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1861.0,233.0,2094.0,33116.0,35210.0,-229.0,854.0,185715.0,5743.0,-,-,226668.0,3910343.0,2729147.0,-,14.0,-,-,224571,2097,3320527,589816,ITI,ITI4
2021-02-22T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,515.0,56.0,571.0,4427.0,4998.0,108.0,136.0,67328.0,3584.0,-,-,75910.0,991704.0,423907.0,-,3.0,-,-,75910,0,901295,90409,ITC,ITC3
2021-02-22T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3826.0,391.0,4217.0,49152.0,53369.0,-1676.0,1491.0,499299.0,28103.0,-,-,580771.0,6382898.0,3039913.0,-,26.0,-,-,575328,5443,6057388,325510,ITC,ITC4
2021-02-22T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,543.0,78.0,621.0,8288.0,8909.0,-3.0,117.0,52752.0,2195.0,-,-,63856.0,794480.0,481285.0,-,11.0,-,-,63856,0,740904,53576,ITI,ITI3
2021-02-22T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,97.0,13.0,110.0,1592.0,1702.0,13.0,83.0,8119.0,336.0,-,-,10157.0,157152.0,142082.0,-,0.0,-,-,10157,0,156861,291,ITF,ITF2
2021-02-22T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,259.0,33.0,292.0,6632.0,6924.0,-35.0,183.0,43856.0,993.0,-,-,51773.0,679919.0,194278.0,-,2.0,-,-,41813,9960,479268,200651,ITH,ITH1
2021-02-22T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,175.0,30.0,205.0,2788.0,2993.0,-116.0,60.0,27853.0,1196.0,-,-,32042.0,589181.0,168163.0,-,2.0,-,-,26520,5522,543525,45656,ITH,ITH2
2021-02-22T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1905.0,141.0,2046.0,10874.0,12920.0,100.0,639.0,217381.0,9287.0,-,-,239588.0,2446789.0,1210042.0,-,13.0,-,-,235415,4173,2024542,422247,ITC,ITC1
2021-02-22T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1282.0,160.0,1442.0,31253.0,32695.0,-503.0,343.0,104325.0,3782.0,-,-,140802.0,1499147.0,835594.0,-,11.0,-,-,140281,521,1453911,45236,ITF,ITF4
