data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-01-16T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,386.0,38.0,424.0,68654.0,69078.0,3325.0,3633.0,94661.0,2699.0,-,-,166438.0,4107125.0,1096471.0,Dal totale dei positivi è stato eliminato 1 caso in quanto non paziente covid. Nota informativa: Del totale dei decessi comunicati in data odierna 2 casi sono avvenuti nei giorni scorsi,4.0,-,-,120795,45643,1828445,2278680,ITF,ITF1
2022-01-16T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,93.0,2.0,95.0,13921.0,14016.0,446.0,732.0,33891.0,653.0,-,-,48560.0,597952.0,277745.0,"Alla data odierna, il dato relativo al valore giornaliero dei ""Casi identificati da test antigenico"" risulta uguale a 0, in quanto, pur essendo somministrati, i test rapidi risultati positivi sono tutti ritestati con tamponi processati con test molecolare. Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.   ",1.0,-,-,48560,0,556677,41275,ITF,ITF5
2022-01-16T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,432.0,37.0,469.0,36491.0,36960.0,752.0,2137.0,106414.0,1723.0,-,-,145097.0,1855780.0,1465434.0,"L'Asp di Cosenza comunica: ""Nel setting fuori regione si registrano 3 nuovi casi a domicilio.""		",3.0,-,-,137445,7652,1350320,505460,ITF,ITF6
2022-01-16T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1278.0,87.0,1365.0,247841.0,249206.0,9555.0,17677.0,583831.0,8713.0,-,-,841750.0,11056930.0,4167104.0,-,9.0,-,-,751851,89899,7174898,3882032,ITF,ITF3
2022-01-16T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,2394.0,149.0,2543.0,300856.0,303399.0,12583.0,16408.0,487479.0,14556.0,-,-,805434.0,12583035.0,2495326.0,"Sono stati eliminati 18 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",5.0,-,-,656682,148752,7738074,4844961,ITH,ITH5
2022-01-16T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,373.0,41.0,414.0,47995.0,48409.0,997.0,2993.0,155348.0,4345.0,-,-,208102.0,4891745.0,1008931.0,"Il totale dei casi positivi è stato ridotto di 5 a seguito di 3 tamponi molecolari negativi dopo test antigenico positivo (1 caso relativo alla provincia di GO,  1 caso relativo alla provincia di PN e 1 caso relativo alla provincia di TS) e in seguito a 2 test positivi rimossi dopo revisione del caso (1 caso relativo alla provincia di PN e 1 caso relativo alla provincia di UD).		",6.0,-,-,155626,52476,2779616,2112129,ITH,ITH4
2022-01-16T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1748.0,204.0,1952.0,218253.0,220205.0,8763.0,12994.0,465906.0,9518.0,-,-,695629.0,14380873.0,5148221.0,-,11.0,-,-,631421,64208,7316628,7064245,ITI,ITI4
2022-01-16T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,697.0,41.0,738.0,27241.0,27979.0,1135.0,4393.0,188598.0,4728.0,-,-,221305.0,3907569.0,1113373.0,"Si precisa che nel flusso informativo degli ospedalizzati in Area Medica e Terapia Intensiva sono conteggiati tutti i pazienti SARS-CoV2 positivi ricoverati sia per patologia Covid-19 correlata sia per altre causa. Inoltre, si fa presente che i pazienti attualmente ospedalizzati per patologia non Covid-19 correlata ammontano a circa il 30% del totale degli ospedalizzati positivi per SARS-CoV2.  ",3.0,-,*di cui 3461 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,180502,40803,2106351,1801218,ITC,ITC3
2022-01-16T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3566.0,268.0,3834.0,554617.0,558451.0,11638.0,26773.0,1180582.0,35911.0,-,-,1774944.0,27879570.0,7281804.0,-,20.0,-,-,1158607,616337,13857213,14022357,ITC,ITC4
2022-01-16T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,276.0,62.0,338.0,17055.0,17393.0,2044.0,4923.0,161618.0,3311.0,-,-,182322.0,2244219.0,1362448.0,-,0.0,-,-,171163,11159,1753221,490998,ITI,ITI3
2022-01-16T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,23.0,2.0,25.0,7742.0,7767.0,451.0,513.0,15577.0,514.0,-,-,23858.0,364345.0,328494.0,-,0.0,-,-,19914,3944,327651,36694,ITF,ITF2
2022-01-16T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,91.0,17.0,108.0,22092.0,22200.0,473.0,1762.0,103633.0,1329.0,-,-,127162.0,3203238.0,583158.0,1762 nuovi positivi di cui 12 test antigenici confermati da test molecolare e 1516 test antigenici.,2.0,-,1762 nuovi positivi di cui 12 test antigenici confermati da test molecolare e 1516 test antigenici.,83698,43464,806562,2396676,ITH,ITH1
2022-01-16T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,127.0,21.0,148.0,27236.0,27384.0,-370.0,1767.0,65231.0,1445.0,-,-,94060.0,2048657.0,496029.0,-,0.0,-,-,40451,53609,802452,1246205,ITH,ITH2
