data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-04-25T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,323.0,26.0,349.0,1712.0,2061.0,-18.0,29.0,478.0,293.0,-,-,2832.0,33624.0,25959.0,-,-,-,-
2020-04-25T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,58.0,7.0,65.0,153.0,218.0,-11.0,1.0,118.0,25.0,-,-,361.0,9792.0,9792.0,-,-,-,-
2020-04-25T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,125.0,7.0,132.0,679.0,811.0,-10.0,9.0,197.0,80.0,-,-,1088.0,29959.0,28006.0,-,-,-,-
2020-04-25T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,543.0,55.0,598.0,2337.0,2935.0,-8.0,17.0,1023.0,341.0,-,-,4299.0,64521.0,41399.0,-,-,-,-
2020-04-25T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2718.0,246.0,2964.0,9383.0,12347.0,-162.0,239.0,8515.0,3347.0,-,-,24209.0,156883.0,105628.0,-,-,-,-
2020-04-25T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,122.0,15.0,137.0,947.0,1084.0,-236.0,21.0,1556.0,263.0,-,-,2903.0,58375.0,37211.0,-,-,-,-
2020-04-25T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1421.0,183.0,1604.0,2957.0,4561.0,69.0,92.0,1276.0,387.0,-,-,6224.0,118354.0,90582.0,-,-,-,-
2020-04-25T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,759.0,83.0,842.0,2591.0,3433.0,-4.0,128.0,2775.0,1093.0,-,-,7301.0,41125.0,26898.0,-,-,-,-
2020-04-25T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,8489.0,724.0,9213.0,25260.0,34473.0,105.0,713.0,24227.0,13269.0,-,-,71969.0,326940.0,202827.0,-,-,-,-
2020-04-25T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,689.0,58.0,747.0,2525.0,3272.0,-1.0,30.0,1912.0,874.0,-,-,6058.0,50996.0,34256.0,-,-,-,-
2020-04-25T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,19.0,1.0,20.0,178.0,198.0,-2.0,5.0,73.0,21.0,-,-,292.0,5191.0,5089.0,-,-,-,-
2020-04-25T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,141.0,14.0,155.0,880.0,1035.0,-58.0,20.0,1176.0,265.0,-,-,2476.0,36608.0,17573.0,-,-,-,-
2020-04-25T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,202.0,27.0,229.0,1515.0,1744.0,-83.0,62.0,1694.0,400.0,-,-,3838.0,30661.0,19394.0,-,-,-,-
2020-04-25T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2937.0,238.0,3175.0,12327.0,15502.0,111.0,604.0,6157.0,2767.0,-,-,24426.0,131107.0,93325.0,-,-,-,-
2020-04-25T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,469.0,48.0,517.0,2402.0,2919.0,-14.0,31.0,602.0,391.0,-,-,3912.0,54628.0,53500.0,-,-,-,-
2020-04-25T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,96.0,18.0,114.0,680.0,794.0,-10.0,14.0,374.0,103.0,-,-,1271.0,20351.0,18480.0,-,-,-,-
2020-04-25T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,452.0,33.0,485.0,1787.0,2272.0,-48.0,39.0,524.0,224.0,-,-,3020.0,68251.0,64892.0,-,-,-,-
2020-04-25T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,687.0,166.0,853.0,5293.0,6146.0,13.0,138.0,2109.0,760.0,-,-,9015.0,125495.0,98753.0,-,-,-,-
2020-04-25T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,95.0,18.0,113.0,184.0,297.0,-25.0,3.0,1006.0,63.0,-,-,1366.0,31939.0,21842.0,-,-,-,-
2020-04-25T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,83.0,6.0,89.0,224.0,313.0,-41.0,0.0,657.0,130.0,-,-,1100.0,5966.0,4694.0,-,-,-,-
2020-04-25T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1105.0,129.0,1234.0,8198.0,9432.0,-247.0,162.0,6671.0,1288.0,-,-,17391.0,306977.0,186426.0,-,-,-,-
