data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-07T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,478.0,36.0,514.0,10803.0,11317.0,-14.0,229.0,24298.0,1265.0,-,-,36880.0,532082.0,275385.0,-,1.0,-,-
2021-01-07T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,94.0,4.0,98.0,6272.0,6370.0,25.0,62.0,4832.0,269.0,-,-,11471.0,190075.0,120538.0,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,IN CORSO DI VERIFICA E VALIDAZIONE NUMERO TOTALE GUARITI REGIONE BASILICATA.
2021-01-07T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,249.0,21.0,270.0,8534.0,8804.0,113.0,361.0,16438.0,505.0,-,-,25747.0,454151.0,434578.0,-,2.0,-,-
2021-01-07T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1385.0,96.0,1481.0,74878.0,76359.0,16.0,1052.0,116879.0,3033.0,-,-,196271.0,2108752.0,1410977.0,-,6.0,-,-
2021-01-07T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2701.0,240.0,2941.0,53944.0,56885.0,-1184.0,2228.0,119874.0,8130.0,-,-,184889.0,2654264.0,1256332.0,-,14.0,-,-
2021-01-07T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,661.0,64.0,725.0,11640.0,12365.0,535.0,671.0,39744.0,1834.0,-,-,53943.0,967089.0,349970.0,"A seguito della periodica verifica dei casi segnalati, 396 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e, pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti al totale dei positivi da tampone molecolare",6.0,"A seguito della periodica verifica dei casi segnalati, 396 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e, pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti al totale dei positivi da tampone molecolare.",-
2021-01-07T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2882.0,310.0,3192.0,74731.0,77923.0,157.0,1779.0,92821.0,4015.0,-,-,174759.0,2793308.0,2085688.0,-,18.0,-,-
2021-01-07T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,711.0,62.0,773.0,4528.0,5301.0,-123.0,196.0,54210.0,2963.0,-,-,62474.0,730767.0,329176.0,-,1.0,I 171367 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,-
2021-01-07T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3363.0,473.0,3836.0,50406.0,54242.0,1551.0,2799.0,413248.0,25532.0,-,-,493022.0,4979745.0,2650393.0,-,25.0,-,-
2021-01-07T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,521.0,69.0,590.0,12992.0,13582.0,284.0,346.0,29633.0,1661.0,-,-,44876.0,559992.0,333430.0,-,6.0,-,-
