data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-02-06T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,501.0,34.0,535.0,117461.0,117996.0,-711.0,2079.0,110169.0,2836.0,-,-,231001.0,4680983.0,1143265.0,Il decesso comunicato in data odierna è avvenuto nei giorni scorsi.,1.0,-,-,144200,86801,1967665,2713318,ITF,ITF1
2022-02-06T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,92.0,3.0,95.0,20112.0,20207.0,355.0,798.0,49107.0,693.0,-,-,70007.0,724000.0,291520.0,"Il numero totale dei decessi ne comprende n. 25 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.  ",0.0,-,-,54947,15060,595085,128915,ITF,ITF5
2022-02-06T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,368.0,26.0,394.0,42775.0,43169.0,1583.0,1856.0,135452.0,1944.0,-,-,180565.0,2071907.0,1609542.0,-,3.0,-,-,153746,26819,1429141,642766,ITF,ITF6
2022-02-06T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1344.0,78.0,1422.0,206786.0,208208.0,-1763.0,7955.0,873701.0,9330.0,-,-,1091239.0,12798922.0,4450493.0,-,16.0,-,"a seguito delle verifiche quotidiane si evince che un decesso registrato oggi, risale al giorno 03/02/2022",822396,268843,7742573,5056349,ITF,ITF3
2022-02-06T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,2413.0,143.0,2556.0,153129.0,155685.0,-22170.0,7447.0,936175.0,15321.0,-,-,1107181.0,13917548.0,2595257.0,"Sono stati eliminati 6 casi, positivi a test antigenico ma non confermati da tampone molecolare.",9.0,-,-,815596,291585,8203912,5713636,ITH,ITH5
2022-02-06T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,471.0,42.0,513.0,46881.0,47394.0,-3837.0,1554.0,233142.0,4571.0,-,-,285107.0,5454309.0,1064663.0,Il totale dei casi positivi è stato ridotto di 3 a seguito di 2 tamponi molecolari negativi dopo test antigenico positivo ( 1 caso relativo alla provincia di TS e 1 caso relativo alla provincia di PN) e a seguito di 1 test positivo rimosso dopo revisione del caso ( caso proveniente da fuori regione).		 Si segnala che nei dati relativi agli ospedalizzati in Terapia Intensiva e Area Medica sono conteggiati tutti i pazienti risultati positivi a SARS-CoV2 ricoverati sia per Covid-19 che per altra patologia.		,6.0,-,-,175366,109741,2953284,2501025,ITH,ITH4
2022-02-06T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2060.0,196.0,2256.0,276351.0,278607.0,366.0,8483.0,657440.0,9973.0,-,-,946020.0,16437775.0,5286091.0,-,15.0,-,-,770297,175723,7781101,8656674,ITI,ITI4
2022-02-06T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,682.0,33.0,715.0,38249.0,38964.0,-2417.0,1925.0,271713.0,4940.0,-,-,315617.0,4495777.0,1199445.0,"Si precisa che nel flusso informativo degli ospedalizzati in Area Medica e Terapia Intensiva sono conteggiati tutti i pazienti SARS-CoV2 positivi ricoverati sia per patologia Covid-19 correlata sia per altre causa. Inoltre, si fa presente che i pazienti attualmente ospedalizzati per patologia non Covid-19 correlata ammontano a circa il 30% del totale degli ospedalizzati positivi per SARS-CoV2.",2.0,-,*di cui  7904 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,205446,110171,2211861,2283916,ITC,ITC3
2022-02-06T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,2582.0,213.0,2795.0,272791.0,275586.0,-15565.0,8370.0,1897174.0,37643.0,-,-,2210403.0,31394256.0,7674506.0,-,5.0,-,-,1289622,920781,14628334,16765922,ITC,ITC4
2022-02-06T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,325.0,54.0,379.0,23366.0,23745.0,-1626.0,2519.0,258336.0,3458.0,-,-,285539.0,2571829.0,1627846.0,-,2.0,-,-,194292,91247,1851364,720465,ITI,ITI3
2022-02-06T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,41.0,3.0,44.0,8703.0,8747.0,138.0,366.0,23107.0,541.0,-,-,32395.0,425846.0,392988.0,-,0.0,-,-,21370,11025,352666,73180,ITF,ITF2
2022-02-06T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,128.0,12.0,140.0,16299.0,16439.0,-1243.0,870.0,154348.0,1365.0,-,-,172152.0,3492479.0,610530.0,870 nuovi positivi di cui 15 test antigenici confermati da test molecolare e 808 test antigenici.,3.0,-,-,88191,83961,830872,2661607,ITH,ITH1
2022-02-06T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,143.0,21.0,164.0,13181.0,13345.0,-1023.0,657.0,114646.0,1484.0,-,-,129475.0,2277262.0,522146.0,-,0.0,-,-,41958,87517,815492,1461770,ITH,ITH2
2022-02-06T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1935.0,99.0,2034.0,99713.0,101747.0,-2554.0,3584.0,800773.0,12720.0,-,-,915240.0,14300797.0,3624139.0,-,4.0,-,-,463024,452216,4568740,9732057,ITC,ITC1
2022-02-06T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,751.0,70.0,821.0,105121.0,105942.0,-2070.0,5146.0,529888.0,7318.0,-,-,643148.0,8019448.0,2020655.0,-,7.0,-,-,416347,226801,3816149,4203299,ITF,ITF4
2022-02-06T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,361.0,32.0,393.0,27778.0,28171.0,2409.0,2856.0,106749.0,1884.0,-,-,136804.0,3494712.0,1402194.0,-,3.0,-,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico, ai sensi di quando disposto con Ordinanza n. 2 del 3 febbraio 2022 del Presidente della Regione Sardegna. Pertanto si specifica che, dei 2856 casi dichiarati oggi, 1842 sono stati diagnosticati da tampone antigenico. Si segnala il decesso dei paz.:  - 1 uomo 81 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 71 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 92 aa Residente nella Provincia di Oristano  - 1 uomo 79 aa Residente nella Provincia del Sud Sardegna  ",132535,4269,1699908,1794804,ITG,ITG2
2022-02-06T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,1396.0,127.0,1523.0,269416.0,270939.0,5793.0,7852.0,389669.0,8790.0,-,-,669398.0,10045170.0,4490733.0,DECEDUTI: N. 2 IL 05/02/22 - N. 7 IL 04/02/22 - N. 1 IL 23/01/22,9.0,-,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 1923 sono relativi a giorni precedenti al 02/02/22                        			",467628,201770,4223819,5821351,ITG,ITG1
2022-02-06T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,1287.0,97.0,1384.0,121006.0,122390.0,-865.0,5683.0,653389.0,8437.0,-,-,784216.0,11489766.0,4222708.0,-,8.0,-,-,525412,258804,6160932,5328834,ITI,ITI1
2022-02-06T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,216.0,8.0,224.0,18937.0,19161.0,-1305.0,1359.0,144033.0,1652.0,-,-,164846.0,3504114.0,635611.0,- Si fa presente che 9 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 13 dei ricoveri non UTI appartengono ad altri codici disciplina.,3.0,-,-,111614,53232,1478576,2025538,ITI,ITI2
2022-02-06T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,50.0,3.0,53.0,3453.0,3506.0,27.0,123.0,26155.0,512.0,-,-,30173.0,446844.0,125495.0,-,0.0,-,-,14087,16086,132791,314053,ITC,ITC2
2022-02-06T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1352.0,137.0,1489.0,171811.0,173300.0,-8817.0,7470.0,1034551.0,13359.0,-,-,1221210.0,24132745.0,4477369.0,-,9.0,-,-,725169,496041,9072869,15059876,ITH,ITH3
