data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-04-29T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,382.0,39.0,421.0,8130.0,8551.0,-5.0,195.0,60119.0,2397.0,-,-,71067.0,1418219.0,620016.0,"A seguito di controlli anagrafici, dai casi positivi totali è stato eliminato 1 caso dei giorni passati in quanto già segnalato da altra regione. Nota Informativa: 3 dei nuovi dei decessi comunicati in data odierna sono avvenuti nei giorni precedenti.",2.0,-,-,71067,0,1009411,408808,ITF,ITF1
2021-04-29T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,168.0,6.0,174.0,5986.0,6160.0,30.0,169.0,17093.0,531.0,-,-,23784.0,336381.0,187817.0,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 19 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0.0,-,-,23784,0,321997,14384,ITF,ITF5
2021-04-29T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,473.0,48.0,521.0,14431.0,14952.0,65.0,473.0,43708.0,1010.0,-,-,59670.0,768000.0,713245.0,-,5.0,-,-,59657,13,738998,29002,ITF,ITF6
2021-04-29T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1462.0,137.0,1599.0,90286.0,91885.0,82.0,1986.0,291640.0,6369.0,-,-,389894.0,4274103.0,2822042.0,-,17.0,-,-,378306,11588,3893643,380460,ITF,ITF3
2021-04-29T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,1764.0,234.0,1998.0,41653.0,43651.0,-1894.0,979.0,311535.0,12859.0,-,-,368045.0,5555224.0,1772832.0,"Sono stati eliminati 5 casi, positivi a test antigenico ma non confermati da tampone molecolare.",9.0,-,-,367753,292,4389651,1165573,ITH,ITH5
2021-04-29T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,250.0,30.0,280.0,7347.0,7627.0,-501.0,213.0,93724.0,3697.0,-,-,105048.0,1838508.0,641059.0,"A fronte della risoluzione del blocco dei sistemi informativi sanitari, segnalato ieri, i dati odierni comprendono una quota di tamponi, soggetti testati, guariti e casi positivi non visibili ieri a sistema.",3.0,-,-,90713,14335,1584647,253861,ITH,ITH4
2021-04-29T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2245.0,291.0,2536.0,42826.0,45362.0,-283.0,1124.0,269594.0,7647.0,-,-,322603.0,6083585.0,3908381.0,-,4.0,-,-,315219,7384,4283157,1800428,ITI,ITI4
2021-04-29T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,479.0,67.0,546.0,4959.0,5505.0,-121.0,301.0,89463.0,4172.0,-,-,99140.0,1435449.0,583992.0,-,4.0,-,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,99140,0,1182473,252976,ITC,ITC3
2021-04-29T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3597.0,557.0,4154.0,47920.0,52074.0,-195.0,2306.0,717503.0,32829.0,-,-,802406.0,9421651.0,3819243.0,-,17.0,-,-,755939,46467,8114198,1307453,ITC,ITC4
2021-04-29T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,419.0,70.0,489.0,5693.0,6182.0,-14.0,308.0,88259.0,2934.0,-,-,97375.0,1125548.0,673659.0,-,3.0,-,-,97375,0,1008185,117363,ITI,ITI3
2021-04-29T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,44.0,9.0,53.0,553.0,606.0,2.0,37.0,12109.0,474.0,-,-,13189.0,213828.0,181813.0,-,0.0,-,-,13189,0,201195,12633,ITF,ITF2
2021-04-29T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,62.0,3.0,65.0,897.0,962.0,62.0,70.0,68933.0,1161.0,-,-,71056.0,1362361.0,393462.0,70 nuovi positivi di cui 48 AG positivi confermati da PCR,0.0,-,-,57917,13139,554711,807650,ITH,ITH1
2021-04-29T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,73.0,20.0,93.0,969.0,1062.0,-48.0,70.0,41497.0,1343.0,-,-,43902.0,763444.0,191190.0,-,0.0,-,-,31879,12023,635909,127535,ITH,ITH2
2021-04-29T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2170.0,220.0,2390.0,13731.0,16121.0,-337.0,1084.0,316999.0,11237.0,-,-,344357.0,3926129.0,1684101.0,-,11.0,-,-,327107,17250,2666605,1259524,ITC,ITC1
2021-04-29T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1658.0,230.0,1888.0,46541.0,48429.0,-214.0,1501.0,179232.0,5836.0,-,-,233497.0,2211107.0,1116575.0,-,15.0,-,"E' stata effettuata una riclassificazione di alcuni casi confermati da test antigenico, che sono risultati successivamente anche confermati da test molecolare e quindi ricompresi tra questi  ",232531,966,2055509,155598,ITF,ITF4
2021-04-29T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,365.0,48.0,413.0,16822.0,17235.0,-220.0,207.0,35644.0,1381.0,-,-,54260.0,1182855.0,692287.0,-,2.0,-,Si segnala il decesso dei paz.:  - 1 uomo 81 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 81 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 69 aa Residente nella Provincia di Sassari  - 1 donna 81 aa Residente nella Provincia di Sassari  - 1 uomo 76 aa Residente nella Provincia di Sassari  - 2 deceduti residenti nella Provincia di Nuoro ,54243,17,826470,356385,ITG,ITG2
