data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-06-01T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,182.0,8.0,190.0,18998.0,19188.0,-1356.0,477.0,383831.0,3330.0,-,-,406349.0,6078186.0,1246119.0,-,1.0,-,-,189713,216636,2331384,3746802,ITF,ITF1
2022-06-01T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,57.0,0.0,57.0,19681.0,19738.0,-1885.0,148.0,117194.0,920.0,-,-,137852.0,1059813.0,352534.0,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0.0,-,-,66778,71074,666008,393805,ITF,ITF5
2022-06-01T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,174.0,3.0,177.0,36013.0,36190.0,-2395.0,601.0,351533.0,2616.0,-,-,390339.0,3125701.0,2382664.0,-,0.0,-,-,185535,204804,1686791,1438910,ITF,ITF6
2022-06-01T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,404.0,17.0,421.0,124707.0,125128.0,-977.0,1947.0,1577519.0,10513.0,-,-,1713160.0,16670888.0,4955777.0,-,1.0,-,"a seguito delle verifiche odierne si evince che i sette decessi registrati oggi, risalgono a un periodo compreso tra il 10/02 e il 22/05 2022",910970,802190,8789137,7881751,ITF,ITF3
2022-06-01T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,804.0,28.0,832.0,18283.0,19115.0,-160.0,1441.0,1452216.0,16948.0,-,-,1488279.0,16211797.0,2761647.0,-,1.0,-,-,943439,544840,9310855,6900942,ITH,ITH5
2022-06-01T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,86.0,3.0,89.0,19236.0,19325.0,-308.0,283.0,354832.0,5106.0,-,-,379263.0,6534927.0,1144050.0,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di PN).,0.0,-,-,201886,177377,3393475,3141452,ITH,ITH4
2022-06-01T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,561.0,31.0,592.0,118775.0,119367.0,-564.0,2489.0,1449653.0,11337.0,-,-,1580357.0,21373116.0,5694342.0,-,3.0,-,-,983075,597282,8826956,12546160,ITI,ITI4
2022-06-01T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,132.0,7.0,139.0,5503.0,5642.0,-177.0,469.0,439209.0,5329.0,-,-,450180.0,5566842.0,1331480.0,-,0.0,-,*di cui 15912 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,236599,213581,2469464,3097378,ITC,ITC3
2022-06-01T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,575.0,32.0,607.0,99927.0,100534.0,687.0,2240.0,2754085.0,40552.0,-,-,2895171.0,37800765.0,8325990.0,-,1.0,-,-,1418648,1476523,16015916,21784849,ITC,ITC4
2022-06-01T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,64.0,3.0,67.0,3650.0,3717.0,-20.0,411.0,466225.0,3905.0,-,-,473847.0,3113649.0,2111352.0,-,0.0,-,-,215607,258240,1984698,1128951,ITI,ITI3
