data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-03-18T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,99.0,41.0,140.0,109.0,249.0,33.0,34.0,7.0,7.0,-,-,263.0,2054.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,9.0,2.0,11.0,16.0,27.0,7.0,7.0,0.0,0.0,-,-,27.0,262.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,45.0,11.0,56.0,70.0,126.0,14.0,15.0,2.0,1.0,-,-,129.0,1668.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,127.0,24.0,151.0,272.0,423.0,0.0,0.0,28.0,9.0,-,-,460.0,2685.0,-,nd-IT-0013,-,-,-
2020-03-18T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,1784.0,247.0,2031.0,1884.0,3915.0,511.0,594.0,152.0,458.0,-,-,4525.0,15461.0,-,nd-IT-0011,-,-,-
2020-03-18T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,128.0,27.0,155.0,261.0,416.0,69.0,68.0,15.0,31.0,-,-,462.0,4958.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,374.0,44.0,418.0,232.0,650.0,100.0,117.0,42.0,32.0,-,-,724.0,11145.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,401.0,100.0,501.0,243.0,744.0,83.0,109.0,70.0,73.0,-,-,887.0,2912.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,7285.0,924.0,8209.0,4057.0,12266.0,171.0,1493.0,3488.0,1959.0,-,-,17713.0,48983.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,638.0,119.0,757.0,719.0,1476.0,174.0,197.0,0.0,92.0,-,-,1568.0,4109.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,7.0,6.0,13.0,8.0,21.0,2.0,3.0,6.0,1.0,-,-,28.0,361.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,79.0,18.0,97.0,269.0,366.0,84.0,85.0,1.0,9.0,-,-,376.0,2844.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,141.0,22.0,163.0,273.0,436.0,68.0,70.0,12.0,7.0,-,-,455.0,2187.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1780.0,227.0,2007.0,180.0,2187.0,423.0,444.0,0.0,154.0,-,-,2341.0,7516.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,156.0,30.0,186.0,176.0,362.0,42.0,43.0,2.0,19.0,-,-,383.0,3433.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,42.0,7.0,49.0,83.0,132.0,17.0,17.0,0.0,2.0,-,-,134.0,1135.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,100.0,29.0,129.0,138.0,267.0,41.0,45.0,12.0,3.0,-,-,282.0,3294.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,427.0,160.0,587.0,704.0,1291.0,267.0,277.0,17.0,22.0,-,-,1330.0,7606.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,54.0,21.0,75.0,166.0,241.0,49.0,50.0,4.0,2.0,-,-,247.0,1601.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,41.0,3.0,44.0,118.0,162.0,28.0,29.0,0.0,3.0,-,-,165.0,486.0,-,-,-,-,-
2020-03-18T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,646.0,195.0,841.0,2112.0,2953.0,465.0,510.0,167.0,94.0,-,-,3214.0,40841.0,-,-,-,-,-
